Preschool_Name,Location_Type,Address,Opening_Hours,Preschool_Website,Google_Website,Update_Time,Stars,Average_Stars
MindSpace @ Greenwich V (Sengkang) | After School Student Care for P1-P5 | MindChamps Enrichment & PSLE for P1-P6,Education center,"1 Seletar Rd, #02-12 Greenwich V, Singapore 807011 ","Thursday, 12 to 7pm,    Friday, 12 to 7pm,    Saturday, 9am to 7pm,    Sunday, Closed,    Monday, 12 to 7pm,    Tuesday, 12 to 7pm,    Wednesday, 12 to 7pm",https://mindspace.mindchamps.org/contact-us/,"https://www.google.com/maps/place/MindSpace+@+Greenwich+V+(Sengkang)+%7C+After+School+Student+Care+for+P1-P5+%7C+MindChamps+Enrichment+%26+PSLE+for+P1-P6/@1.3875841,103.869409,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19440422862f:0xcdc93f8becae08f5!8m2!3d1.3875841!4d103.869409!16s%2Fg%2F11pts85c3k?entry=ttu",2024-04-11 07:32:41.441264,"5,    5,    5,    5,    5",5.0
MindChamps Global HQ,Educational institution,"6 Raffles Blvd, #04-100 Marina Square, Singapore 039594 ","Thursday, 9am to 7pm,    Friday, 9am to 7pm,    Saturday, 9am to 2pm,    Sunday, 9am to 2pm,    Monday, 9am to 7pm,    Tuesday, 9am to 7pm,    Wednesday, 9am to 7pm",https://www.mindchamps.org/,"https://www.google.com/maps/place/MindChamps+Global+HQ/@1.2914251,103.8576758,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1766c2aaaaab:0x35ee2b344e3c1603!8m2!3d1.2914251!4d103.8576758!16s%2Fg%2F1wb8r69n?entry=ttu",2024-04-11 07:32:15.705272,"1,    5,    4,    5,    5,    1,    1,    5,    1,    1,    3,    5",3.083333333333333
MindChamps Chinese PreSchool @ Dairy Farm,Preschool,"4 Dairy Farm Ln, B1-08 to 11, Singapore 677622 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/location/dairy-farm/,"https://www.google.com/maps/place/MindChamps+Chinese+PreSchool+@+Dairy+Farm/@1.3666323,103.7740932,17z/data=!3m1!4b1!4m6!3m5!1s0x31da119b3a29f433:0x78a8ae817e33361d!8m2!3d1.3666323!4d103.7740932!16s%2Fg%2F11lclvw2cm?entry=ttu",2024-04-11 07:32:01.318994,"5,    5",5.0
MindChamps Preschool @ Sentosa JB,Preschool,"201, Jalan Sutera, Taman Sentosa, 80150 Johor Bahru, Johor, Malaysia ","Thursday (Eid al-Fitr (Observed)), Closed, Holiday hours,    Friday, Closed,    Saturday, Closed,    Sunday, Closed,    Monday, 8am to 6pm,    Tuesday, 8am to 6pm,    Wednesday, 8am to 6pm",https://www.mindchamps.org/my/,"https://www.google.com/maps/place/MindChamps+Preschool+@+Sentosa+JB/@1.4940619,103.7776626,17z/data=!3m1!4b1!4m6!3m5!1s0x31da6d722e040a33:0xf3faa1df150fab52!8m2!3d1.4940619!4d103.7776626!16s%2Fg%2F11vlxg_4lf?entry=ttu",2024-04-11 07:31:36.559995,"5,    5",5.0
MindChamps PreSchool @ Changi Airport Terminal 3,Preschool,"65 Airport Boulevard #03-22/29, Terminal 3 Singapore Changi Airport, 819663 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Changi+Airport+Terminal+3/@1.3563,103.987354,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3c8c5375dc0f:0xab47e28eb9822cfc!8m2!3d1.3563!4d103.987354!16s%2Fg%2F11ddwzbmcj?entry=ttu",2024-04-11 07:31:10.571958,"5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.653846153846154
MindChamps PreSchool @ Pasir Ris,Preschool,"7 Pasir Ris Central, #01-23, Mall 519612 ","Thursday, 8am to 7pm,    Friday, 8am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 8am to 7pm,    Tuesday, 8am to 7pm,    Wednesday, 8am to 7pm",https://www.mindchamps.org/contact-us/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Pasir+Ris/@1.3722986,103.9494884,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1962cd93e29b:0x17060f02b61a9aa3!8m2!3d1.3722986!4d103.9494884!16s%2Fg%2F11hhdfn9h3?entry=ttu",2024-04-11 07:30:40.335615,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5",4.985507246376812
MindChamps Chinese PreSchool @ Cecil Street,Day care center,"105 Cecil St, #04-01/04 The Octagon, Singapore 069534 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/book-a-visit/,"https://www.google.com/maps/place/MindChamps+Chinese+PreSchool+@+Cecil+Street/@1.2806884,103.8492068,17z/data=!3m1!4b1!4m6!3m5!1s0x31da190deb3aaaab:0xcd03a5bb4067a725!8m2!3d1.2806884!4d103.8492068!16s%2Fg%2F11gcfq14vw?entry=ttu",2024-04-11 07:30:14.416175,"1,    5,    5,    1,    5,    5,    5",3.857142857142857
MindChamps Performing Arts PreSchool @ Marina Square,Preschool,"6 Raffles Blvd, # 04 -100 Marina Square, Singapore 039594 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/preschool/book-a-visit/,"https://www.google.com/maps/place/MindChamps+Performing+Arts+PreSchool+@+Marina+Square/@1.2912061,103.8576768,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19a856b7dc2b:0xde5d4779c18f1cfa!8m2!3d1.2912061!4d103.8576768!16s%2Fg%2F11b61qx7kk?entry=ttu",2024-04-11 07:29:47.316024,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5",4.851851851851852
MindChamps PreSchool @ Mapletree Business City,Preschool,"20 Pasir Panjang Rd, Singapore 117439 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/location/mapletree-business-city/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Mapletree+Business+City/@1.2754092,103.7985447,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bc0baaaaaab:0xf448302e6183ac04!8m2!3d1.2754092!4d103.7985447!16s%2Fg%2F1td5cm_r?entry=ttu",2024-04-11 07:29:21.459505,"5,    5,    5,    5,    5,    5,    5,    5,    5",5.0
MindChamps PreSchool @ Sengkang,Educational institution,"70 Compassvale Bow, #02-05 Grand Mall, Singapore 544692 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 9am to 2pm,    Sunday, 9am to 2pm,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",http://www.mindchamps.org/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Sengkang/@1.3832602,103.892109,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1772399a76c7:0xe9dca4aea55ea790!8m2!3d1.3832602!4d103.892109!16s%2Fg%2F11twrb9nkm?entry=ttu",2024-04-11 07:28:55.207878,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5",5.0
MindChamps PreSchool @ One Raffles Place,Preschool,"1 Raffles Place, Tower 1, #06-00, 048616 ","Thursday, 7:30am to 7:30pm,    Friday, 7:30am to 7:30pm,    Saturday, 7:30am to 7:30pm,    Sunday, Closed,    Monday, 7:30am to 7:30pm,    Tuesday, 7:30am to 7:30pm,    Wednesday, 7:30am to 7:30pm",https://www.mindchamps.org/preschool/one-raffles-place/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+One+Raffles+Place/@1.284749,103.851992,17z/data=!3m1!4b1!4m6!3m5!1s0x31da190eacb58e55:0x1230303978b723af!8m2!3d1.284749!4d103.851992!16s%2Fg%2F11gdfs2spc?entry=ttu",2024-04-11 07:28:29.392296,"5,    5,    5,    2,    5,    5,    5,    4,    5,    1,    5",4.2727272727272725
MindChamps PreSchool @ East Coast,Preschool,"11 Tanjong Katong Rd, #02-43, Singapore 437157 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 1pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+East+Coast/@1.315022,103.8945292,17z/data=!3m1!4b1!4m6!3m5!1s0x31da181704a6d737:0xd660273707f14cba!8m2!3d1.315022!4d103.8945292!16s%2Fg%2F11c5gv3ps5?entry=ttu",2024-04-11 07:27:58.782845,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    3,    5",4.963855421686747
MindChamps PreSchool @ City Square Mall,Preschool,"180 Kitchener Rd, #07 - 01 / 05, Singapore 208539 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/preschool/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+City+Square+Mall/@1.3115639,103.8568345,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19c89fffffff:0x1636350347a3e65c!8m2!3d1.3115639!4d103.8568345!16s%2Fg%2F1thvdfyf?entry=ttu",2024-04-11 07:27:30.751885,"5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    1,    5,    5,    5,    5,    5",4.88135593220339
MindChamps PreSchool @ West Coast Plaza,Preschool,"154 W Coast Rd, #01-63, Singapore 127371 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/preschool/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+West+Coast+Plaza/@1.3036823,103.7659354,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1afb850e3b93:0xcc5c78c73ffbad65!8m2!3d1.3036823!4d103.7659354!16s%2Fg%2F11c3v552mt?entry=ttu",2024-04-11 07:27:04.431171,"5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5",4.909090909090909
MindChamps PreSchool @ Paragon,Preschool,"290 Orchard Rd, #06-19/20, Singapore 238859 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/preschool/paragon/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Paragon/@1.3037752,103.8359096,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1992320efbcf:0xcf500ca000a8ae5b!8m2!3d1.3037752!4d103.8359096!16s%2Fg%2F1vwllnlz?entry=ttu",2024-04-11 07:26:37.060700,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    3,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5",4.956521739130435
MindChamps PreSchool @ Fusionopolis,Preschool,"1 Fusionopolis Wy, #03-03 Connexis, Singapore 138632 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/location/fusionopolis/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Fusionopolis/@1.2998458,103.7877637,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1a454fffffff:0x2a3d7781b215b787!8m2!3d1.2998458!4d103.7877637!16s%2Fg%2F1tcx4jlk?entry=ttu",2024-04-11 07:26:11.480475,"5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5",4.8
MindChamps PreSchool @ JTC Summit,Preschool,"8 Jurong Town Hall Rd, #05-01 The JTC Summit, Singapore 609434 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/preschool/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+JTC+Summit/@1.3312561,103.7416755,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1008b7f3b785:0xf0f5f366dc95f4f1!8m2!3d1.3312561!4d103.7416755!16s%2Fg%2F1vvyvlc1?entry=ttu",2024-04-11 07:25:45.236501,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    4,    5",4.903225806451613
MindChamps PreSchool @ Straits View,Kindergarten,"3, Jalan Tengku Petrie, Straits View, 80200 Johor Bahru, Johor, Malaysia ","Thursday (Eid al-Fitr (Observed)), Closed, Holiday hours,    Friday, Closed,    Saturday, Closed,    Sunday, Closed,    Monday, 8am to 6pm,    Tuesday, 8am to 6pm,    Wednesday, 8am to 6pm",https://my.mindchamps.org/contact-us/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Straits+View/@1.4610437,103.7361021,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc777a28750ae1:0xd2f23ed1c92ec69a!8m2!3d1.4610437!4d103.7361021!16s%2Fg%2F11fl49bv8_?entry=ttu",2024-04-11 07:25:19.998623,"4,    5,    5",4.666666666666667
MindChamps PreSchool @ Holland Village,Preschool,"211 Holland Avenue, #04-01 Holland Road Shopping Centre, 278967 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/preschool/holland-village/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Holland+Village/@1.3101699,103.7952395,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1a6a541ec05b:0x37b334c288eade93!8m2!3d1.3101699!4d103.7952395!16s%2Fg%2F11bw77w_x1?entry=ttu",2024-04-11 07:24:54.292136,"5,    2,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    3,    5,    4,    5,    5,    5,    5,    5,    2,    3,    5,    5,    5,    5,    2,    5,    5,    4",4.686274509803922
MindChamps Chinese PreSchool @ Thomson,Preschool,"512A Thomson Rd, #02-01 SLF Podium, Singapore 298137 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/book-a-visit/,"https://www.google.com/maps/place/MindChamps+Chinese+PreSchool+@+Thomson/@1.3331363,103.8390793,17z/data=!3m1!4b1!4m6!3m5!1s0x31da175c62ceb55b:0x1c3a8781f6f6afd4!8m2!3d1.3331363!4d103.8390793!16s%2Fg%2F11hbnz19hs?entry=ttu",2024-04-11 07:24:28.460781,"5,    5,    3,    5,    5,    5,    5,    5,    4",4.666666666666667
MindChamps PreSchool @ Punggol,Preschool,"11 Northshore Dr, Singapore 828670 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 1pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/location/punggol-northshore/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Punggol/@1.4157664,103.8992198,17z/data=!3m1!4b1!4m6!3m5!1s0x31da15ee88c7486d:0x838455223f0a5b64!8m2!3d1.4157664!4d103.8992198!16s%2Fg%2F11clr_pj89?entry=ttu",2024-04-11 07:23:54.825350,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.94
MindChamps PreSchool @ Raffles Town Club,Kindergarten,"1 Plymouth Ave, #03-00, Singapore 297753 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 7pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/mrw/literacy-assessment/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Raffles+Town+Club/@1.3218083,103.8246898,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19f92bffe85d:0xb4738ea48bae8802!8m2!3d1.3218083!4d103.8246898!16s%2Fg%2F11f2tsdhlt?entry=ttu",2024-04-11 07:23:30.110308,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5",4.933333333333334
MindChamps PreSchool @ Toa Payoh,Preschool,"190 Lor 6 Toa Payoh, #03-512, Singapore 310190 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/preschool/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Toa+Payoh/@1.3329648,103.8486276,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1766dd2c2c25:0xcfb0d0456743adfd!8m2!3d1.3329648!4d103.8486276!16s%2Fg%2F1tfm8rg4?entry=ttu",2024-04-11 07:23:01.558383,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    4,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5",4.89
MindChamps PreSchool @ Serangoon,Preschool,"151 Lorong Chuan, New Tech Park, #03-06 Lobby F, 556741 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/preschool/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Serangoon/@1.3526598,103.8598608,17z/data=!3m1!4b1!4m6!3m5!1s0x31da170ed7875f97:0xc5ba1c272505aab1!8m2!3d1.3526598!4d103.8598608!16s%2Fg%2F1ptytk4f0?entry=ttu",2024-04-11 07:22:34.885165,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    3,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5",4.91
MindChamps PreSchool @ Temasek Club,Preschool,"131 Rifle Range Rd, #03-01 Temasek Club, Singapore 588406 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/location/temasek-club/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Temasek+Club/@1.3465272,103.7806957,17z/data=!3m1!4b1!4m6!3m5!1s0x31da110e06358493:0xf5c7898dd81fb1d4!8m2!3d1.3465272!4d103.7806957!16s%2Fg%2F11hhlc_w8l?entry=ttu",2024-04-11 07:22:09.513810,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5",5.0
MindChamps PreSchool @ Buangkok (Serangoon North),Preschool,"15 Serangoon North Ave 5, #02-00, Singapore 554360 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 1pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Buangkok+(Serangoon+North)/@1.375952,103.8706336,17z/data=!3m1!4b1!4m6!3m5!1s0x31da165859d1db05:0x14ed871b6b757e8e!8m2!3d1.375952!4d103.8706336!16s%2Fg%2F11cjj0wf39?entry=ttu",2024-04-11 07:21:40.141710,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5",4.99
MindChamps Reading Programme @ Woodland,Education center,"11 Woodlands Cl, #01-38/39 Woodlands 11, Singapore 737853 ","Thursday, 8am to 9pm,    Friday, 8am to 9pm,    Saturday, 8am to 7:30pm,    Sunday, 8am to 7:30pm,    Monday, 8am to 9pm,    Tuesday, 8am to 9pm,    Wednesday, 8am to 9pm",https://www.mindchamps.org/mrw/reading-programme/,"https://www.google.com/maps/place/MindChamps+Reading+Programme+@+Woodland/@1.434807,103.8026452,17z/data=!3m1!4b1!4m6!3m5!1s0x31da139978957a85:0x171466c3634bb7f0!8m2!3d1.434807!4d103.8026452!16s%2Fg%2F11j7dzmz2p?entry=ttu",2024-04-11 07:21:25.645683,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5",4.82051282051282
MindChamps PreSchool @ Bishan,Preschool,"18 Sin Ming Ln, #01-18 Midview City, Singapore 573960 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Bishan/@1.3595569,103.8344894,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1725ef011a6b:0x73fff9c1e9fc1698!8m2!3d1.3595569!4d103.8344894!16s%2Fg%2F11b6v4dxhc?entry=ttu",2024-04-11 07:20:55.864046,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5",4.82051282051282
MindChamps PreSchool @ Junction 10,Preschool,"1 Woodlands Rd, #02-15 Junction 10, Singapore 677899 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 9:30am to 4pm,    Sunday, 9:30am to 4pm,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.mindchamps.org/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Junction+10/@1.3804112,103.7599899,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11bc5ec2cd4b:0x11b18783b587487b!8m2!3d1.3804112!4d103.7599899!16s%2Fg%2F11b88hnvfh?entry=ttu",2024-04-11 07:20:26.429567,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    3,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5",4.8979591836734695
