Preschool_Name,Comment,Sentiment,Word,Category
MindChamps PreSchool @ Tampines Point,MC tampines point definitely prepared my child well for P1. She’s very independent in p school and picks up the curriculum quickly. Great and loving teachers too.,0.35,tampine,Facility_Factors
MindChamps PreSchool @ Tampines Point,l love your work,0.5,l,Communication_Factors
MindChamps PreSchool @ Jurong West,I am a graduate from 2016 and it was really fun and the teachers are really nice and it really helped boost my creativity. :),0.39999999999999997,graduate,Staff_and_Management_Factors
MindChamps PreSchool @ Jurong West,I graduated in 2016 and some of my best memories were from there! The classes are fun and the teachers are rlly kind :D,0.725,memory,Communication_Factors
MindChamps PreSchool @ Jurong West,"MindChamps is a kindergarten that cultivates a new preschool education method with champion thinking. It is designed to allow children to learn to choose and make decisions, so that every child can become a potential champion. The entire landscape is a very cooperative effort and is the best school for every parent to choose!",0.2672727272727273,champion,Educational_Factors
MindChamps PreSchool @ Boon Keng,Great intention and my kid enjoy it a lot! Thanks teachers! Great effort !,0.6375,intention,Educational_Factors
MindChamps PreSchool @ Boon Keng,Good interaction for us to bond with our kiddo. Keep up the good work. Thanks,0.5333333333333333,interaction,Educational_Factors
MindChamps PreSchool @ Boon Keng,A very nice experienced and bonding session.,0.79,bonding,Staff_and_Management_Factors
MindChamps PreSchool @ Boon Keng,Great and have good timeeee. Thank you,0.75,timeeee,Communication_Factors
MindChamps PreSchool @ Boon Keng,Abundance of Joy,0.8,abundance,Educational_Factors
MindChamps PreSchool @ Bedok,"""My kids are product of MindChamps and they are really champions. When they reach P1, they already know how to read all because of this center's excellent and effective reading program. It is is easy to learn especially their singing phonics. We are learning to read anywhere because they have this app that helps parents to do follow reading and comprehension. Now that is something only MindChamps can do.",0.30476190476190484,reading,Educational_Factors
MindChamps Performing Arts PreSchool @ Changi Business Park,"Completed my practicum for my diploma studies with MindChamps @ CBP. I initially planned to do my 3 practicums at different early childhood centres to gain more insight but after having gone through the first one with exceeding expectations, I decided to complete the other 2 with them as well. I sincerely appreciated the working environment there as the Principal, Teachers and other staff were welcoming and I could approach them with ease to answer any questions I have. They were really supportive throughout my time there and guided me through, even offering assistance for my on-site evaluation if needed which I am really thankful for. Apart from that, I could genuinely see the children enjoying their classes and time in school. The interactions between the teachers and students were really positive and respectful which contributed to the overall environment and atmosphere of the school which i really liked and enjoyed.",0.2404040404040404,practicum,Educational_Factors
MindChamps Performing Arts PreSchool @ Changi Business Park,Goods,0.0,good,Communication_Factors
MindChamps Chinese PreSchool @ Tampines Central,"We could not be happier with our choice of preschool. Our Son, Julien, started attending N1 at Mindchamps Chinese Preschool early in the school year - their unique curriculum placing emphasis in mandarin during the early years of childhood learning was one of the key reasons why we chose to send Julien there. Fast forward 9 months, Julien has since flourished and has had an incredible year. He has made many new friends, experienced and learned many new and exciting things. His teachers has been wonderful in providing us updates and constant feedback as well as making Julien feel secure and confident. From having zero knowledge in mandarin, Julien is now able to understand, converse in basic mandarin and also sing mandarin folks songs! We couldn’t be happier and more grateful for the growth we have seen in him. The small class size ensures excellent involvement between child and teacher. His teachers’ dedication, patience, creativity and gift for nurturing young minds has made his experience one of positivity and growth. We have been extremely pleased with the cleanliness, level of care, quality and dedication of his teachers - Gu laoshi, Xin laoshi, Teacher Jaymee, Principal Ms. Mee Lin, Centre Director Ms. Joyce as well as support staffs who has made our experience flawless and seamless.",0.3614510489510489,mandarin,Safety_and_Health_Factors
Marine Parade - Aspiration Child Care Centre,"""Happy enough with the dedication of the team of teachers and staff from the childcare to entrust my 4 children with them. Thank you for the hard work.",0.16944444444444443,dedication,Staff_and_Management_Factors
MapleBear Gracefields Pte Ltd (One Tree Hill),hello!!! I use to go to grace fields I miss going to school there it was very fun!!! I’m in primary 5 now :D,0.7205729166666667,grace,Communication_Factors
Macpherson Sheng Hong Childcare Centre,"""Macpherson Sheng Hong Childcare Centre is truly exceptional. Their commitment to early childhood development is evident in every aspect. The caring staff, stimulating environment, and innovative programs create a nurturing space where children thrive. A beacon of excellence in childcare!",0.41041666666666665,commitment,Safety_and_Health_Factors
Macpherson Sheng Hong Childcare Centre,Unquie design childcare centre with lovely structure and with a lot of facilities for outdoor activties.,0.5,design,Educational_Factors
Living Sanctuary Kindergarten,Yay,0.0,yay,
Little ShepherdsÃÂ Schoolhouse @ Church of the Holy Trinity,A peaceful and spirit-filled Church that everyone will be enticed to attend the mass everyday esp. Sunday services.,0.024999999999999994,spirit,Communication_Factors
Little Seeds Preschool (Praiseland),"I like that bible stories and worship songs are taught to the kids. The teachers are also understanding, patient, and encouraging towards my daughter who is on the shy side and takes a long time to warm up. The principal is also very approachable and there is open communication which helps to build trust between the parent and the school",0.04999999999999999,story,Educational_Factors
Little Petals Preschool Pte Ltd,"My neighbour had been very angry that her child had been falling sick so frequently in this preschool at Symphony. It is so frequent that they are all extremely unhappy and tired. Heard that there are also frequent HFMD and covid cases. Plenty of germs and bacteria in this school. Place appears dirty looking too. I have a baby at home, and I am now so scared whether my neighbour and her child would spread the dirty school germs and bacteria to me. A preschool not recommended.",-0.3626984126984127,neighbour,Facility_Factors
Little Mighty Me Pte Ltd,"Good ratio of teacher to infant. Good exposure to chinese language.""",0.4666666666666666,ratio,Safety_and_Health_Factors
Little Greenhouse @ Woodlands Pte Ltd,"Conveniently located within 30 seconds walk from Marsiling Mrt. Loved the fact that they have monthly food menus serving curated meals for the children. Can see that Ms Nanz is a very dedicated principal, often see her in the classrooms hanging out with the kids. What is best is that the school is well ventilated. They do on the Aircon, but it is not switched on at a super low temperature, and the windows are opened, which means lesser mass spreading of cough and flu bugs.",0.37222222222222223,second,Facility_Factors
Little Green House @ Tampines,"Ms Melissa has managed LGH @ Tampines well. There was a short period of uncertainty, but after she stepped in, the school was managed well from a parent’s point of view. Thanks to Tr Di, tr Beth, tr Jem, Mumu laoshi for holding the fort during the difficult period too. My kids are very happy attending school there.",0.175,period,Educational_Factors
Little Green House @ Serangoon 540,"""Great vibe for infant and toddlers! The place is almost perfect for learning and developing our little ones! The teachers are all great, very understanding and approachable. Enroll and you'll be forever grateful for sure!",0.5651041666666666,vibe,Communication_Factors
Little Green House @ Serangoon 540,"The manager called us and arranged an visit. However the manager didn’t show up when we arrived, but didn’t notice us and canceled the appointment. The teachers said they will call us and arrange the visit again, but didn’t receive any call . The classroom is very very small and children looks unhappy. Very disappointed and waste of time to go down there",-0.45111111111111113,manager,Staff_and_Management_Factors
Little Green House @ Serangoon 540,"Very good person""",0.9099999999999999,person,Safety_and_Health_Factors
Little Green House @ Bukit Batok,"My son is enrolled in their Playgroup programme. The teachers and principal are very friendly and caring. Initially he was upset because of separation anxiety, but after weeks, he slowly got use to going to school. He seems to like it a lot, as he is always excited to go in the morning. Another review mentioned the finance and logging system. They are now using an app for finance and communication with parents.",0.140625,finance,Staff_and_Management_Factors
Little Green House @ Bukit Batok,"Curriculum is age appropriate and teachers are generally kind and caring. One down side is their administrative and finance departments are in a mess. They log in payments using a logbook and do not issue receipts on the spot. I had an incident in 2019 with them that came back to bite me still up till today. I have always been prompt with payments but one day, they told me they missed out one month’s collection (prob like 6 months ago) so my most recent months’ payment are then one month lagging. ie May payment was for April, April was for March, etc etc until the missing month. 2 years after we left the school, the “credit department” sent me an SMS demanding for payment or risk legal fees borne by myself. You can try out this school for the environment and teachers, just keep your own records of payments. If anyone has such incidents, feel free to contact me and let’s see what we can do.",0.17457264957264956,payment,Communication_Factors
Little Green House @ Aljunied,Their stringent security measures and well-maintained facilities put my mind at ease knowing my child is in good hands.,0.7,security,Staff_and_Management_Factors
Little Footprints Preschool Pte Ltd (Yishun 388),He 老师 of Yishun 388 and shown motherly love and care of my young gal since she joins the center. She has also balanced her role well as a mentor and teacher to my gal. My gal's spoken mandarin and chinese literacy has shown great improvements under the fact that she is raised in a english speaking family. Kudos to He 老师。继续加油!,0.21666666666666667,gal,Staff_and_Management_Factors
Little Footprints Preschool Pte Ltd (Yishun 366),Noticed a positive difference in my kid since sending him to this school. The teachers helped him integrate when he was having trouble to and has shown the appropriate care for him. Thumbs up and keep it up! Love the constant updates and reports,0.23045454545454547,difference,Safety_and_Health_Factors
Little Footprints Preschool Pte Ltd (Teban Gardens),"""Ayla and family would like to say Thank You to all teachers at LFP Teban Gardens for keeping her safe and happy there. She is learning so much and has even cultivated a passion for reading. She is reading every road sign, advertisement, street name and many more that caught her eye. Special thank you to Ms Regina and He Laoshi. She love both of you!",0.49744897959183676,ayla,Staff_and_Management_Factors
Little Footprints Preschool Pte Ltd (Teban Gardens),I would like to thank LFP Teban Teacher Yani. She is the reason my girl love to go school daily. Because of her I can leave my children there without any worries. Thank you,0.25,reason,Communication_Factors
Little Footprints Preschool Pte Ltd (Teban Gardens),Best Teachers of the Preschool with passion and get the child smiling,1.0,passion,Staff_and_Management_Factors
Little Footprints Preschool Pte Ltd (Teban Gardens),"Tender loving teachers!""",0.75,tender,Safety_and_Health_Factors
Little Footprints Preschool Pte Ltd (Tampines 372),"""Thank you Teachers for everything you’ve sacrifice for the comfort of the little ones in school. Thank you for being there for them and filling up our position. Thank you for guiding them and pushing their utmost abilities. Most importantly thank you for being a fantastic teacher one would ever remember 🥰🥰 ",0.278125,sacrifice,Communication_Factors
Little Footprints Preschool Pte Ltd (Tampines 372),We are really happy to wish you all the best on this special occasion. . We are thankful to you for every moment you spend on our kid and appreciate your efforts in teaching her patiently and guiding her to be better. Happy teacher's day!,0.7314285714285714,occasion,Educational_Factors
Little Footprints Preschool Pte Ltd (Sengkang 205),"Helpful caring patient""",0.0,patient,Communication_Factors
Little Footprints Preschool Pte Ltd (Sengkang 201),Little footprint preschool provides a pleasant and flexible environment to the children which helps them to feel more confident and happy. This cetainly has a positive impact on a child and is a great foundation building towards the early stages of school and life in general. Thank you Teacher Cheryl and Zheng Lao Shi for taking care of Omar. He feels happy and excited to go to school everyday which pretty much says everything about the atmosphere and culture in the little footprints preschool.,0.31737373737373736,footprint,Educational_Factors
Little Footprints Preschool Pte Ltd (Punggol 168),Principal Ms. Nai has given me the assurance that my son is in good hands. I appreciate all the effort to keep us parents updated. Many thanks to Ms. Nai and her dedicated team of teachers.,0.4666666666666666,assurance,Staff_and_Management_Factors
Little Footprints Preschool Pte Ltd (Punggol 168),"Next to punggol plaza, 21cc , nice",0.3,punggol,Facility_Factors
Little Footprints Preschool Pte Ltd (Jurong West 721),"Money minded management. my kid and cousin contrated C19 and 2 weeks later contracted HFMD. while everyone is fighting C19, there are still HFMD cases? They did not even close for cleaning after multiple C19 and HFMD cases.",0.0,case,Safety_and_Health_Factors
Little Footprints Preschool Pte Ltd (Jurong East 248),"My girl joined the PG class of LFP248 in Mar 2022. I learned that she has serious separation anxiety and took almost a month to settle in. The teachers were nurturing and patient to guide her into the school routine. Even though she still cries at check in today, she has improved tremendously for this separation anxiety issue, and would even tell me she did not cry sometimes. She also started off as a sole mandarin speaker during PG times and kudos to Mdm Maimon's guidance and patience, she could understand English instructions now. After the transition to PN, she can speak simple english now, thanks to Ms Kar Yin's patience in teaching her. She has since adjusted and adapted to the school that made us continue her preschool journey here despite having moved to our BTO in the east. Great job LFP teachers! Happy Teachers' Day!",0.24444444444444446,separation,Safety_and_Health_Factors
Little Footprints Preschool Pte Ltd (Jurong East 248),"Grateful to the teachers for going the extra mile in caring for the kids, spending long hours in school and even after office hours. Heartfelt thanks especially to Ms Kar Yin, Ms Jude, 张老师，李老师，as well as the non-teaching staff for nurturing my child with love and patience!",0.12916666666666668,hour,Educational_Factors
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),Thank you for the passionate and patience towards the kids. Great job :),0.4166666666666667,passionate,Communication_Factors
Little Footprints Preschool (Woodlands 877),"Thank you Teachers for always giving us the reassurance that our child is doing well in school. We love to see the portfolio updates by the Teachers, love seeing all students are smiling happily and dancing/doing the artworks.",0.6,reassurance,Communication_Factors
Little Footprints Preschool (Sengkang 260),"""Thank you for being a positive influence on my child's life and for encouraging them to reach for the stars! Happy teacher's day",0.5420454545454545,influence,Educational_Factors
Little Footprints Preschool (Punggol Beach),"Thank you Zhao lao shi, Ai Li lao shi and Teacher Nisa for taking good care of Lisa (K1). Last but not least, we also want to thanks Ms Janet for helping us. A very BIG THANKS to all Little Footprints Preschool (Punggol Beach) teachers and staffs.",0.15178571428571427,lao,Communication_Factors
Little Footprints Preschool (Lakeside),"Jasper is at home very talkative but at school, he behave well. I wish all of you ""Happy Teacher's day"".",0.5,jasper,Staff_and_Management_Factors
Little Footprints Preschool (Keat Hong 805),The school is at a good location near a park and park connector. The teachers are great and caring. They do their best to ensure the kids are well taken care of.,0.65,park,Facility_Factors
Little Footprints Preschool (Boon Keng),Cool and nice environment. Have own compound for outdoor play. Vice president and president very friendly and genuine. I believe my kid will be in good hands.,0.5229166666666666,president,Staff_and_Management_Factors
Little Footprints Preschool (Boon Keng),Cosy and caring environment with sound curriculum. My kid likes to go to school everyday. I’d like to thank all the teachers at Little Foot Prints Boon Keng !,-0.011458333333333329,cosy,Educational_Factors
Little Footprints Preschool (Boon Keng),The direct no. to call is 6291 1869. Otherwise it’s just their sale who don’t know the right no. when it’s urgent to call the school. They just transferred me a few time then give me a fax no.,0.061904761904761886,sale,Cost_Factors
Little Footprints Preschool (Ang Mo Kio),Poor management! Terrible with No reply at all. Their HQ arranged a site visit. But thereafter there was no reply from the principal even after 3-4 repeated emails asking about the space for my kid. At least have a little courtesy to reply instead of ignoring.,-0.496875,reply,Communication_Factors
Little Beez Playskool,"The employees weren't professional and zero pedagogical approach concerning learners needs.""",0.1,employee,Staff_and_Management_Factors
Learning Vision @ Work Pte Ltd (NTU),"We love the tranquil environment and self-contained campus. The teachers reply promptly and patiently to my queries, with genuine care and concern for my child's holistic development. I've already reserved a spot there for #2!",0.5,tranquil,Communication_Factors
Kinderland Preschool @ Woodlands Mart,"Abuse""",0.0,abuse,Educational_Factors
Kinderland Preschool @ Sunshine Place,It will be better if there is more outdoor exercise. The teachers there are nice and child caring!,0.5833333333333334,exercise,Safety_and_Health_Factors
Kinderland Preschool @ Sengkang,Nice overall but now that I think abt it is it even legal to be pushed by a whiteboard for talking too much? AND NO I HOPE NO ONE THERE REMEMBERS ME OR I'M DED,0.25,whiteboard,Facility_Factors
Kinderland Preschool (Woodlands Civic Centre),Just wanted to go in and enquire about the vacancy for a playgroup slot but was treated rudely by the counter staff. Thanks for a terrible experience even before I started asking anything.,-0.3666666666666667,vacancy,Facility_Factors
Kinderland Preschool (Pandan Valley),Today is Kinderland K2 graduation concert. This is a great opportunity for all the K2 kinds to have such a ceremony to show their talent and excellent performance. Thanks for all the Kinderland staff for their hard work to provide such great ceremony.,0.35833333333333334,ceremony,Educational_Factors
Kinderland Preschool (Ministry of Manpower),Fantastic super,0.3666666666666667,super,Educational_Factors
Kinderland Preschool (Marine Parade),"As a father who has his child in preschool, I want to make this review to remind parents that after the viral video, Kinderland management has decided to bar teachers from using their mobile devices during work. This initiative sounds to me like an effort to prevent whistleblowing. Rather than take responsibility for their lack of checks and balances, they prevented teachers from reporting abuse when they saw it in the future. Makes me wonder what happened to the whistleblower. Was she also removed for taking that video?",0.0,video,Safety_and_Health_Factors
Kidz Meadow Childcare & Development Centre (Jurong West),Main bay entry for health check may consider install additional ligh to feslitate parent and teacher.,0.16666666666666666,bay,Facility_Factors
Kidz Meadow Childcare & Development Centre (Bedok North),"We sincerely appreciate how the Teachers contribute so much into our little one, it creates a deeper shared bond between us. She has been nutured and taken care by the team of realible and devoted teachers since toddler group!",0.1552083333333333,bond,Educational_Factors
Kidz Meadow @ Buangkok Ridge,"I have seen tremendous improvement in my son's daily conversations and his independance. We are able to have a two way conversation now where he will stay in context for a short period of time. I am also amazed by how he could spell and read so many words now without me prompting. I also love that he is slowly gaining the confidence that he once did not have. We are slowly toilet training him and im so happy to have so much support from Teacher Khatijah, his class teacher as well. Slowly but surely! Thank you for all the love and support thus far❤️ We appreciate it.",0.2557692307692308,conversation,Communication_Factors
Kidsville Child Care & Development Centre (201 Yishun St 21),"If u are seeing this I am oh soonhao""",0.0,soonhao,Educational_Factors
Kidskingdom Pte Ltd,"I was before a student in KKG .. the tcers at there , super firendly , super fun and super kind .. i miss entering in that school 🥺 and hopefully i get to meet ALL my fellow kindergarten friends and my tcers 🥺❤️ imya ❤️🙃 ",0.38,tcer,Educational_Factors
Kiddiwinkie Schoolhouse Singapore Pte Ltd (MacRitchie Park),Seams very good institute as per reviews.,0.9099999999999999,seam,Educational_Factors
Kiddiwinkie Schoolhouse Singapore Pte Ltd (MacRitchie Park),"our juniors school house!!""",0.0,junior,Educational_Factors
Khalsa Kindergarten,"In 2021, Khalsa Kindergarten shifted from its Beatty Road premises to level 5 of the Singapore Khalsa Association at No. 2 Tessensohn Road, Singapore 217646. Brand new facilities, security, and larger spaces for children to play and interact.",0.06818181818181818,brand,Facility_Factors
Khalsa Kindergarten,One of the good budget schools in Singapore for non residents.,0.7,budget,Cost_Factors
JustEdu Learning Centre (Bukit Gombak),Excellent teaching methods by Math tuition teacher Mr Lim. He always prepared informative slides and answered our questions with great detail. He gives me ample time before going through questions. Was in tuition for all subjects since P5 and I find that JustEdu’s worksheets and materials are very helpful and have allowed me to improve in my various subjects. The counter staff are also very friendly and welcoming.,0.49749999999999994,tuition,Educational_Factors
Junior Champs @ Kovan Pte Ltd,"""internal process is very messy. was told that my kid will be placed on waiting list but upon checking 3 months later, found out that it wasn't. left contact details once again and AGAIN, no records found.",-0.065,process,
Joyous Learning,"My Son is attending The Thinking Writer course and his compos are getting better and better every day, Thanks to the very experienced and patient teachers. I recommend Joyous Learning for other students striving towards excellence!",0.40875000000000006,course,Educational_Factors
Joyous Learning,"Dear Ms Stella, I’m writing to thank you for teaching Kai Wen for past months . He scored full marks for his WA recently and has definitely gained more confidence in attempting science questions unlike in the past where he required much of my guidance . Recently most of his science questions he can handle them quite independently, and with much confidence. I think he has attained a certain level of competence in mastering science concepts independently due to your teaching, patience and guidance. I think you explain very clearly the concepts and application Questions.The questions set also help to extend his learning further. Once again thank you And kudos to you! Dear Mr. Goh, Kai Wen enjoys Mr Goh’s GEP lessons.. He is fun- loving and humorous and never fails to bring laughter to his class. He is also superb in explaining difficult vocab words and challenging comprehension questions are explained very clearly. My son has definitely learnt a lot and improved in his English and Math. Mr Goh really makes learning so enjoyable - indeed learning is “truly joyous” at Joyous Learning 😀😀😀 Regards Kai Wen’s Parents",0.19035714285714286,question,Communication_Factors
Joyous Learning,"The lessons are fun, the teaches are the best and during break time, you get biscuits! The centre is also beside a skin care shop thingy, so while your kid goes for lesson at Joyous learning, you can go for an appointment and relax for 4 hours even though your kid's lesson is only 2 hours and your child starts crying and goes back into the centre for more biscuits! the next day, he had diarrhoea due to eating to mush Oreo, chocolate chip cookies and more biscuits! Come and apply for a lesson now! ( This review is just for fun, please do not be afraid of Joyous Learning it is actually safe and they certainly do not put anything in their biscuits, if you do not trust me, I ate their biscuits and I am not in hospital or on top of my toilet bowl)",0.19605158730158728,biscuit,Educational_Factors
Joyous Learning,"At first, I was skeptical that English tuition could really help me improve my English grades but after joining the secondary English class, I was surprised when my grades started improving gradually. The teacher, Mr Marcus Goh is not only dedicated in helping me develop my full potential, he also ensures that his lessons are always fun and engaging.",0.06153846153846154,grade,Educational_Factors
Joyous Learning,"I was shortlisted for the GEP test paper 2 when my mom signed me up for the GEP course . It was quite helpful and the teacher, Mr Goh taught me the methods of how to solve various types of questions. It helped abit in the real test but we have to see the results to really find out whether it helped or not. But it was good 👍🏻 ",0.275,test,Educational_Factors
Joyous Learning,Would like to sing praises to Mr Goh for motivating my child to have interest and passion to learn English and Mathematics and not forgetting to practice and revised after each classes. Thank you Mr Goh for your extended arm.,0.0,praise,Communication_Factors
Joyous Learning,"Thankful to Irah who is readily available to offer administrative support. With her warm and welcoming personality, weekly visit to Joyous centre is such a joy!",0.5,support,Staff_and_Management_Factors
Joyous Learning,Tutors are very kind and experienced. The staff is very friendly and helpful. Love this tuition centre.👍 ,0.641875,tutor,Staff_and_Management_Factors
Joyous Learning,I kept my promise :),0.5,promise,Staff_and_Management_Factors
House on The Hill Mount Sophia - Montessori Pre-School,"Very poor experience in terms of interview processes. I was ghosted and received no updates from the school after 2 interviews, which is really unprofessional. The interviewers in the second interview also appeared judgemental during the interview. I wouldn't recommend people who have family commitments to apply for a job at this school. It probably won't be suitable for you. I've since received and accepted a more lucrative offer and felt I should post this up in case others waste the time I did. Oh, and they also photocopied my IC and documents and I hope that the school has discarded my information in accordance to the PDPA policy, since I was not hired. Wouldn't recommend this school.",0.08833333333333333,interview,Educational_Factors
House on The Hill Mount Sophia - Montessori Pre-School,"Nurturing mentors, I would want to work here.""",0.0,mentor,Staff_and_Management_Factors
Greenland Childcare @ Sumang Walk Pte Ltd,"BE WARNED, PARENTS! Most of the reviewers here gave 5 stars to all their branches, go figure. Next, you can read my experience. During their open house, we were promised that our kid could start playgroup with them in November 2023. We believed them and enrolled with deposit. We waited for few weeks, during which even rejected school nearer to our place. Recently, we felt the need to confirm our admission because Greenland kept silence all this time, but was told November isn't possible, must wait for Jan next year because ""that open house was for Jan"". Their only solution for not being able to keep their words was for us to enrol into the new school first then transfer to Greenland in Jan (I applaud them!). Of course, according to their policy we can't get the deposit back, even if they tricked us in the first place. No apology whatsoever, as if this is really just our problem and our decision to make. It's dishonest and disgusting. Honestly, I don't feel OK to leave my kid with them any more.""",0.09994318181818182,house,Facility_Factors
Greenland Childcare @ Fernvale Pte Ltd,Friendly teather,0.375,teather,Staff_and_Management_Factors
First Steps Preschool @ Yishun,No complaints. No regret for choosing OFS to be the very first school for the kiddos,0.325,complaint,Communication_Factors
First Steps Preschool @ Sengkang,Very good condition,0.9099999999999999,condition,Educational_Factors
First Steps Preschool @ East Coast,"After seeing me carrying my grandson approaching the preschool, the staff stood up and turned her back to us talking to another staff. We waited for her to press the open door button but waited fews minutes yet she just ignored us. As I still carrying my grandson still crying, I knocked hard at the door. Then she pressed the open door button. She said that only can open door when kid is at the door. But we already at the door for few minutes and grandson crying loud, she can't hear ? I think she purposely ignored us. Very bad working attitude.",-0.14180555555555555,door,Facility_Factors
EtonHouse Pre-School Pte Ltd (Newton),"I went to eton back in 2005, it's home to my warmest memories. the teachers were wonderful and kind""",0.5333333333333333,eton,Staff_and_Management_Factors
Eshkol Valley @ Northstar Pte Ltd,"My daughter has been in eshkol valley for the past 3 years. She very like the teachers there and learn many things from preschool, I can see teachers are very patient teach them and never raise their voice kids at all. Thumbs up eshkol valley keep it up",0.1625,valley,
ELFA Preschool @ Hougang,"Well planned in content, including Chinese drama (from San guo Yan yi), English drama instilling positive values in the children through acting and speaking. It is the best preschool concert I've seen so far. Hope the school will have more children (once the new bto completes)!",0.2497159090909091,drama,Educational_Factors
ELFA Preschool @ Hougang,"My son has been attending ELFA since Nursery, he graduates this year. Our family was still new to Singapore when he joined ELFA, caring teachers and amazing staff helped him a lot to adjust to new environments. I deeply appreciate the staff being nice and caring, and the teachers of ELFA really care about the children and work with the parents. Especially, ELFA’s curriculum gave my child a strong foundation in Chinese and it will help his smooth transition to the local primary school. I would recommend ELFA to everyone with little ones.",0.2091200466200466,elfa,Staff_and_Management_Factors
E-Bridge Pre-School Pte Ltd (Bukit Panjang Plaza),"""I like the idea of the new one but I have to say that we will be having an interview""",0.13636363636363635,idea,Educational_Factors
E-Bridge Pre-School Pte Ltd (140 Corporation Drive),"One of the latest facility by Eton Bridge located within Yung Ho Spring I, Taman Jurong. From the looks of the learning and activity space it has, I would say it is ready to take alot of applications. Has a full size kitchen even to cater for kids meals during the day. Overall positive impression of the place, but suggest parents to visit during the day for a closer look and ""test the water"" with your child before deciding.",0.25545454545454543,look,Facility_Factors
E-Bridge Pre-School Pte Ltd (140 Corporation Drive),"A premier early childhood centre located in Taman Jurong, 140 Corporation Dr, Singapore 618592.""",0.1,premier,Staff_and_Management_Factors
E-Bridge Pre-School 670 Edgefield Plains,"""There are many mosquitoes in the weeds in front of the school. I get bitten every day. The wounds are red, swollen, hard and itchy, and it takes more than a week to heal. There are also many wild dogs gathered under the bridge leading to the bus station outside. They will attack people and bark very loudly, which is very scary. Wild dogs appear at playgrounds and school gates every day, making it very dangerous to pick up and drop off children‼ ️Today I also saw a child being chased by a wild dog. It’s very dangerous⚠️Children in kindergartens will also encounter wild dogs when playing outdoors at school. I don’t know how the school handles it. What if the wild dogs hurt the teachers or children? Why can't it be improved after so long? ? ?""",0.034895833333333334,dog,Educational_Factors
Eager Kids Montessori,"Not enough information""",0.0,information,Educational_Factors
Da Little Preschool in Tamarind,"The teachers here are all very warm and friendly, when I ask questions they answer with reasons for me to understand. The are many toys and gadgets to allow your child to learn in a fun way, some of the toys are creatively made from recyclable materials. This shows how qualified they are for the job. Highly recommend",0.43583333333333335,toy,Educational_Factors
Crestar Learning Centre @ Woodlands Civic Centre,"""This is run by the same company as Kinderland, the infamous childcare centre that abuses kids! Google it for yourself! Beware!""",-0.48828125,company,Facility_Factors
Creative Thinkers Preschool Pte Ltd,"""My partner and I have been so impressed with Ms Sakinah, Ms Aisha and their team at Creative Thinkers. Not only is my (R) child well cared for, R is also educated and has better manners from attending. R looks forward to going to daycare there and is always left in high spirits. R's clothes used to always come back stained at the daycare we attended overseas but at Creative Thinkers R is always kept clean. We love the CTP family!",0.3651666666666667,r,Communication_Factors
Clementi Woods Kindergarten,"Great neighborhood kindergarten, my son spent ~2 years here and he loved it""",0.4666666666666666,neighborhood,Facility_Factors
Children's Cove Preschool - Sembawang,"I’m insecure with many issues happened to my kid and the school didn’t take serious and reply to my request.""",-0.1111111111111111,issue,Staff_and_Management_Factors
ChildrenÃÂs Cove Preschool Pte Ltd (Novena),Passionate bunch of teachers. My 2 boys thoroughly enjoy school.,0.17500000000000002,bunch,Communication_Factors
Childfirst@Tampines Pte Ltd,"""Spacious, tidy and clean child care facility. The speech and drama room is big with plenty of role play activities for the kids. They also provide coding lessons for N2 to K2. Daily half day Chinese immersion program will helps the kid to have plenty of chances to interact and practice Mandarin. Didn’t give a five as there’s no outdoor activities, all indoor based.",0.13333333333333333,plenty,Staff_and_Management_Factors
ChildFirst @ Mountbatten,"The CHILDFIRST School leader/s and Teacher/s are supportive ready to listen, support, encouraging and provide the necessary guidance to the varied challenge/s faced by the children.",0.2333333333333333,leader,Staff_and_Management_Factors
ChildFirst @ Mountbatten,"Teachers and facilities are good. However, increase in fees is exorbitant, does not commensurate with singapore's inflation rate (~4-5%). Fees rose by 10% in 2022, and 20% in 2023.",0.6499999999999999,fee,Communication_Factors
Cherie Hearts @ Charlton Pte Ltd,"Hi, my son attended this childcare many years back however I remembered it vividly. I was told the incidents of HFMD was minimal however the exact month my son was there, he was down with HFMD, and on the 3rd month too. During one incident when he was down with fever, the teacher locked him up in the room on L2 till dismissal (when they should have just called us to pick him up earlier). Few months later, we observed bruise marks on his arms on a few occasions. The principal and teacher said it’s due to “play with other students”. After so many unpleasant incidents, we decided to forego the deposit and take my boy out from Cherie Hearts at Charlton. How would we even want to continue that last month (after reporting these unpleasant incidents to the principal and teacher)? These kind of experiences can leave scars on children for years! In fact, they even leave psychological scars / guilt on parents - I’ll think why I gave this childcare centre so many chances? What else happened to my kid (prior to my discovery?). Could all these be avoided if only I trusted my gut feel, (as well as granny’s observation outside the centre) and take him out earlier? Am so glad nowadays, the policing of childcare sector is more stringent. There’s definitely a lot of improvements in the childcare space! Why I’m sharing this review is because of a Straits Times article today about similar incident which happened to a 3yr old boy, (which ignited the bad memories). The psychological effects are real",0.026178451178451193,incident,Staff_and_Management_Factors
Cherie Hearts @ Charlton Pte Ltd,"In my 5 weeks attachment, I really enjoyed my time here! My host teachers, Teacher Elaine and Xiang Lao Shi were very nice and helpful towards my attachment here! Good childcare to send kids too!",0.8250000000000001,attachment,
