Preschool_Name,Comment,Sentiment,Noun,Word,Category
Sunflower Preschool @ Teck Ghee Pte Ltd,Injuries: refer to top.. Very transparent about all incidents thus far. They will call us if it is too serious but hey whats growing up without a few bumps & bruises?,0.05333333333333332,,injury,
Sunshine Kids Care Centre @ Punggol Pte Ltd,I will still recommend sunshine to my friends.,0.0,,sunshine,
Super Talent Childcare Ltd (MacPherson 122),"I've been associated with SuperTalent for a total of 7 years (it was formerly known as Moral Childcare) since Dec 2012 for my daughter's enrolment into N1 and subsequently my son's enrolment into PG in Jun 2014 (Many thanks to Ms Chong for the reservation of place, despite running almost full capacity).",0.14999999999999997,,enrolment,Educational Management and Organization
Super Talent Childcare Ltd (MacPherson 122),I've no qualms to refer anyone to this centre.,0.0,,qualm,
Super Talent Childcare Ltd (Membina)," So convenient, opposite a shipping mall, above a MRT station, next to a big bus stop.. a lot of food to consume.. like it",0.0,,shipping,
"SuperGenius Preschool @ Bedok, Heartbeat@Bedok","The teacher shows a lot of patience in driving the objectives of each session. The school also shares a very detailed lesson plan, citing the overall objective of the semester. Good quality sessions with a very nice physical environment for my daughter.",0.3333333333333333,,objective,
"SuperGenius Preschool @ Bedok, Heartbeat@Bedok",conducive in facilitate learning. Love that the curriculum included music and cooking classes.,0.5,,facilitate,
"SuperGenius Preschool @ Bedok, Heartbeat@Bedok",Bedok Heat beat.,0.0,,beat,
Superland Pre-School (100 AM) Pte Ltd,A what’s up chat keeps us constantly updated with our daughter learning progress and news.,0.0,,chat,
Superland Pre-School (100 AM) Pte Ltd,theatres and other celebration,-0.125,,theatre,
Superland Pre-School (100 AM) Pte Ltd,Kaori-sensei and Principal Wahila and Ms. Nisa for supporting our kids through their early education for the past few years!,-0.037500000000000006,,sensei,
Superland Pre-school (Bukit Timah),"Tr. Patricia who were her main carers in IC,",0.16666666666666666,,carer,
Superland Pre-school (Bukit Timah),"Our worries were unfounded though, as the team at Superland made her feel really comfortable, so much so that when she was down with COVID in isolation, she was asking to go to school.",0.14814814814814817,,worry,Emotions and Values in Education
Superland Pre-school (Bukit Timah),Overall we are extremely glad to have chosen Superland Bukit Timah for our daugher.,0.25,,daugher,
Superland Pre-school (Bukit Timah),Ms Zara was also very good and assuring from the start and made the transition for our son super smooth. I love how they focus on the positive of each child and often assure them and made them feel confident.,0.4784343434343434,,start,
Superland Pre-school (Bukit Timah),"What we loved most was the transparency and how they handle HFMD,",0.6,,transparency,
Superland Pre-school (Bukit Timah),"Stomach flu etc, they will give parents first hand information and we appreciate that a lot.",0.25,,flu,
Superland Pre-school (Bukit Timah),We also love that they constantly keep close contact with us and are open to our feedbacks to solve any problems.,0.16666666666666666,,contact,Activities and Events
Superland Pre-school (Bukit Timah), BEST DECISION EVER to enroll our kids into Superland Bukit Timah!,1.0,,best,
Superland Pre-school (Bukit Timah),The disclaimer is this review is for nursery and I cannot judge the academics of kindy yet!,0.0,,disclaimer,
Superland Pre-school (Bukit Timah),"Fetching umbrellas, lugging strollers and once, even helping to change a punctured car tyre!",0.0,,umbrella,
Superland Pre-school (Bukit Timah),There really isn't enough awareness and recognition of the effort that pre-school teachers have to put in everyday for what would be the children's first taste of school life.,0.016666666666666663,,awareness,
Superland Pre-school (Bukit Timah),"We have been with superland for more than one year. Initially our experience was not good, after speaking with the center manager Joey, things get improved and our concern has been addressed.",0.012500000000000004,,superland,
Superland Pre-school (Bukit Timah),"Since we were picking up and dropping off by car, it was nice that the park had plenty of parking space!",0.75,,car,Educational Institutions and Facilities
Superland Pre-School (Outram),I moved her to a total of 4 different outlets hoping that they may be better but I was so wrong.,0.0,,total,
Superland Pre-School (Outram),Teaches are gentle and kind.,0.4,,teach,
Swallows and Amazons Kindergarten,"highly recommend this organization for your children. Thanks Simon,",0.18,,organization,
The Little House (Montessori),Our eldest joined when we arrived in Singapore and took all of 20 minutes to settle in.,0.0,,minute,Educational Management and Organization
The Little House (Montessori),"In proper Montessori style, they teach independence, value of community, behavior and life skills (the cooking every Thursday is the highlight for us). They keep the parents updated through regular newsletters, videos, photos about what the kids are learning during the day.",0.0,,style,Educational Management and Organization
The Little House (Montessori)," To the best of my observations,",1.0,,observation,Learning and Teaching
The Little House (Montessori)," This was the first kindergarten I viewed after we moved to sunset area. I stepped in an old fashion glass door and got a warm welcome from Mrs Katherine. She enthusiastically walked me around while introducing how the classes would be carried out etc. We walked to the outdoor area, kids were happily playing in the small garden. There came a little girl, she saw me and came close to me. Before I realised, she poured me a glass of water from their snack station, where I saw a tray with couple of glasses stacking up, a jar of water and bananas neatly laying on top of it. That was it. I cancelled all appointments with other kindergarten and enrolled my boy.",0.27638888888888885,,glass,
The Little House (Montessori),"TLH played a huge role in their development, instilling confidence, empathy and resilience that will hopefully last them for many years to come. As a University educator myself,",0.30000000000000004,,tlh,
The Little House (Montessori),"- The birthday celebrations I’ve attended at TLH are some of the most meaningful celebrations I’ve ever been to. Instead of focusing the celebration around singing the obligatory “happy birthday” song and cake cutting, the teachers takes time to talk about the birthday child, from the time the child is in his mother’s womb to his milestones and achievements over the years, and the number of times the child has orbited around the sun.",0.30000000000000004,,birthday,
The Little House (Montessori),"TLH, as locals would say, ""spoil market only"". TLH is so great that no other school compares to it, not even close.",0.28750000000000003,,local,
The Little House (Montessori),"Even if the food isn't always quite edible, it is a great exercise to get the kids used to. We all have to start somewhere and it is really okay if your biscuits turned out like rocks, or if your sweet and sour dish is more sweet than sour - it's all part of the learning process. All recipes are put on a calendar that the school produces every end of the year. This calendar is customised to have your child's face on the front cover, so it is a great keepsake and gift to grandparents who live overseas.",0.34848484848484845,,calendar,
The Little House (Montessori),"I found that my son’s abilities in all aspects have been greatly improved, especially his self-learning ability. He actually used the piano APP to learn many courses by himself. He has just turned six years old and makes his mother very proud. ,",0.4000000000000001,,ability,Educational Resources and Materials
The Little Skool-House International Pte Ltd (At-Delta-House),Corridors are dingy. Lifts (cargo for passengers) musky. Car park overcrowded and poorly maintained.,-0.4,,corridor,
The Little Skool-House International Pte Ltd (At-Delta-House)," A happy workplace :D,",0.9,,workplace,
The Little Skool-House International Pte Ltd (At-Delta-House),This is an office bldg. Nothing much to comment.,0.2,,office,Educational Institutions and Facilities
The Little Skool-House International Pte Ltd (At-Ministry-of-Education),"I feel compelled to share my perspective. In just three weeks of starting in a new school, my kids have experienced exceptional care and attention to detail from the teachers and admin staff.",0.40075757575757576,,perspective,
The Little Skool-House International Pte Ltd (At-Ministry-of-Education)," I am writing to express my strong dissatisfaction with the recent experience I had with your institution,",0.21666666666666665,,dissatisfaction,
The Little Skool-House International Pte Ltd (At-Ministry-of-Education),"I urge you to implement measures to improve your response time and communication with prospective parents, regardless of the current enrollment status. Your institution should aim to provide a welcoming and respectful experience for all potential students and their families.",0.16666666666666666,,measure,Educational Management and Organization
The Little Skool-House International Pte Ltd (At-Temasek-Polytechnic),"I was appalled and was wondering what are the odds of this being a mere coincidence? I went back to my email wondering whether I have missed out any emails but nope, nothing was sent to me. I called the school and the principal Ivy answered. She told me it was a mere coincidence and that she herself was the one who amended the ECDA list and removed him. And I was told not to worry, as despite the fact that she personally removed him from the wait list, my child remained on their personal wait list and that once again, priority goes to TP staff but they’ll contact me again if there is any vacancies. This baffles me completely because it’s as good as telling me that HDB has removed us from the ballot list for a BTO house, but not to worry as they have a private list which we are supposedly still on. I told the principal that it",-0.1111111111111111,,list,Educational Management and Organization
The Moral Childcare Centre (407 Serangoon Ave 1),"Incident 3: My daughter's face was again badly scratched and bruised with 3 visible wounds. Incident happened between 4pm to 5pm. Teacher again did not call to inform. Their excuse: Since parents is fetching them soon, they do not see the need to call to inform. (I fetch my daughter at 6pm).",-0.37499999999999994,,pm,Time in Education
The Moral Childcare Centre (407 Serangoon Ave 1),"To the principal Ms Sylvia, if you are reading this: Please establish a clear set of process and conduct for your teachers to follow. It is no coincidence that your childcare had so many cases of child injuries under your management.",0.3,,set,Learning and Teaching
The Moral Childcare Centre (407 Serangoon Ave 1),I am happy to provide evidence and proof for everything I have written above.,0.4,,evidence,
The Orange Tree Preschool (Choa Chu Kang),Aunty Jenny often sent us pictures and videos of our child on the school bus and she is really great with kids!,1.0,,picture,Educational Resources and Materials
The Orange Tree Preschool (Choa Chu Kang),I can’t find the similar type of school at the same fee range anymore.,0.0,,type,Educational Management and Organization
The Orange Tree Preschool (Choa Chu Kang)," We first knew of OT from a friend who schooled her daughter there. We have never regretted our choice since! Both my kids enrolled here. My elder has since graduated and the curriculum taught in OT helped him tremendously to ease into P1. He even commented that it was boring for the 1st sem as he already learnt what was taught in K2. My younger is currently in N2 and we see her learning well, and communicating well especially in mandarin. Teachers are always caring and attentive. My elder still enjoys picking the younger one together so that he can see his teachers and say hi. The principal has always been there for us too, even beyond school hours. Strongly recommend OT CCK to others residing in the area.",0.05324074074074073,,elder,
The Schoolhouse by Busy Bees (Buckley),"During our relocation to Singapore, one of the most important things for us to get settled was choosing the most ideal school for our then 2.5-year-old daughter.",0.575,,relocation,
The Schoolhouse by Busy Bees (Buckley),"Natalie was professional, personable, caring, welcoming, and very engaging.",0.31,,personable,
The Schoolhouse by Busy Bees (Buckley),"Liu Laoshi has a vibrant personality, always smiling and ready to assist.",0.18333333333333335,,personality,Educational Management and Organization
The Schoolhouse by Busy Bees (Buckley),"The current Principal Miss Gen’s warm and compassionate demeanor radiates throughout the entire school, creating an environment of kindness and respect. The teachers are equally amazing. They are passionate about teaching and care deeply about the well-being and development of every child. Their creativity and enthusiasm shine through in every activity and lesson. They have a genuine love for their students, and it shows in the way they interact with them.",0.25625000000000003,,demeanor,
The Schoolhouse by Busy Bees (Gentle Road),"Pats Schoolhouse (Gentle Road) has really been an all rounded holistic playschool for our daughter, and we couldn't be happier that she is having so much fun here!",0.25833333333333336,,playschool,
The Schoolhouse by Busy Bees (GrassrootsÂ Club),We personally found the letterland programme very beneficial for our kid's learning in their formative years and coupled with learning through play structures. All these provide a conducive environment for their learning development.,0.1,,letterland,
The Schoolhouse by Busy Bees (GrassrootsÂ Club),Pat’s at grassroots had made it so memorable by creating a nurturing environment for young mind to grow. We have all the edu-carers who had been a big part of our lives to thank.,0.19999999999999998,,grassroot,
The Schoolhouse by Busy Bees (GrassrootsÂ Club),Sanae at infant care who treat my kid like theirs.,0.0,,sanae,
The Schoolhouse by Busy Bees (GrassrootsÂ Club),Not forgetting Ms Serene- the administrator who is there since Day 1 when we joined and always so genuine to all the kids and their families.,0.4,,administrator,Educational Roles
The Schoolhouse by Busy Bees (GrassrootsÂ Club),"Located in a peaceful precinct in Yio Chu Kang, it's near Yio Chu Kang MRT and the Yio Chu Kang Sport Complex. Very well connected to the town.",0.0625,,precinct,
The Schoolhouse by Busy Bees (GrassrootsÂ Club)," Had a typical Chinese cuisine,",-0.08333333333333333,,cuisine,
The Schoolhouse by Busy Bees (GrassrootsÂ Club),"The Chinese restaurant serves good food,",0.35,,restaurant,
The Schoolhouse by Busy Bees (GrassrootsÂ Club),"Limited parking during peak hour,",-0.07142857142857142,,parking,
The Schoolhouse by Busy Bees (GrassrootsÂ Club), Great yoga classes.,0.8,,yoga,
The Schoolhouse by Busy Bees (Katong),I still believe in Pats schoolhouse programs (other branches),-0.125,,schoolhouse,Educational Institutions and Facilities
The Schoolhouse by Busy Bees (Ridgewood),"We love Pats! The teachers we have simply love kids and are so patient especially with the little ones! My 2 years old’s learning was obvious - good manners and habits, most importantly at this age he enjoys go to school!",0.2989583333333333,,pat,
The Schoolhouse by Busy Bees (Sembawang Country Club),"I felt that it was a blessing to meet such a teacher. I was very lucky. Later, after my daughter entered the kindergarten,",0.14444444444444446,,blessing,Activities and Events
The Schoolhouse by Busy Bees (West Coast),They also patently tell you all details daily of the child’s activities.,0.0,,detail,Educational Resources and Materials
The Schoolhouse by Busy Bees (West Coast)," After looking at several preschools, we chose The Schoolhouse because we were impressed with them. The principal on our tour was able to concisely explain the educational/developmental goals behind everything at the school, from large-scale cirriculum choices to small-scale stuff like specific in-class activities. It all seemed so thoughtfully designed.",0.2285714285714286,,scale,
The Schoolhouse by Busy Bees (West Coast),I am so grateful to The Schoolhouse West Coast for their many positive contributions to my daughter's life.,0.36363636363636365,,contribution,
The Word Learning Centre,"I am not only taught major subjects, but I’m also taught about values. Not just through lessons, but through friendships, experiences that I will never want to replace.",0.03125,,subject,Educational Management and Organization
The Word Learning Centre,"The World Learning Centre helped me to emerge as a butterfly out of the cocoon, showing of the vibrant colour of my talents. Spreading out my ‘wings’ and",0.16666666666666666,,butterfly,
The Word Learning Centre,horizons ;,0.0,,horizon,
TOUCH Child Care (Hougang),"Ms sharon,",0.0,,sharon,
TOUCH Child Care (Hougang),"For example, the teachers choreographed the graduation dance and taught my boy to dance in a way that he could manage, even getting classmates to support him in moving around during the dance. It is an incredible honor for my child to have the opportunity to experience being in a performance.",0.9,,dance,
TOUCH Child Care (Hougang),He was even appointed to present the token of appreciation to the GOH during graduation.,0.0,,token,
Twinklekidz Academy Pte Ltd,Janice debbie.,0.0,,debbie,
Twinklekidz Academy Pte Ltd,"Twinklekidz is your choice . We genuinely felt the care and concern laced upon our girl over all these years , and she’s adequately equipped with the knowledge to venture into the next phase of her life . Thank you Teachers Linda ,",0.24444444444444446,,twinklekidz,
Twinklekidz Academy Pte Ltd,"One of the most heartwarming aspects is the warm and friendly smiles that greet the children every day, making them feel loved and cherished.",0.54375,,heartwarming,
Twinklekidz Academy Pte Ltd,"Janice and alll! 💙 …,",0.0,,alll,
Twinklekidz Academy Pte Ltd,"also, is there finally bathroom stalls? cause when i went theres only a divider and nothing else no door even. hope it was improved lol",0.26666666666666666,,bathroom,
Twinklekidz International Schoolhouse Pte Ltd,"Eva,",0.0,,eva,
YWCA Bedok South Child Development Centre,"Mrs Yong and Ms fincess, wu lao shi, li lao shi and teacher Christy)and Miss Wan who is the principal! They are always so passionate, loving, patience and genuine and caring ❤️ I will strongly recommended YWCA @BEDOK.",0.22666666666666666,,fincess,
YWCA Marine Drive Child Development Centre," 😇Would like to praise the Educators & preschoolers of YWCA (Marine Drive) for them walking around the neighbourhood to bless handcrafts and singing Christmas carols to the people around. They were inclusive by involving all the children, including those with disabilities. Believe they'd brought much joy to one another including parents/guardians who were there!!!",1.0,,preschooler,Educational Roles
YWCA Pasir Ris Child Development Centre," Under the stewardship of Madam Ho, the Teachers in YWCA are caring, passionate, responsible, committed, often going the extra mile. I entrust my 2 children with YWCA both of them enjoy going for their classes,",0.1375,,stewardship,
YWCA Preschool @ Bukit Gombak,Cecilia who has assisted us in the registration process during enrolment and she always inform us the pipeline and upcoming events so that we have ample time to prepare our daughter for it.,0.0,,cecilia,
YWCA West Coast Child Development Centre,"I arrived at the doorstep of YWCA West Coast not speaking a single word, only wanting to be carried by you… 🙈 You had to pat me to nap every afternoon - you still do - and play bumper cars with me each evening. With all your warmth, guidance, and extra-special TLC, you gave me the room to grow up a confident, expressive and sweet young boy! 🥰",0.2839285714285715,,doorstep,
MindChamps PreSchool @ The Brooks II,Good luck to parents that still wish to still send their kids here.,0.7,,luck,
MindChamps PreSchool @ The Brooks II, The boss/director of this preschool lacks effective management skills. There is a frequent turnover of teachers due to bad working conditions. I have concerns about the inadequate care my son receives. I am genuinely disappointed by this Mindchamps branch.,-0.175,,boss,
MindChamps PreSchool @ The Brooks II,"I knew the importance of giving our children a head start in the right preschool and I am pleased to say that Darlene has improved tremendously in her writing, speech and (even) eating ability! I know she’s on good trajectory and will be ready for primary school by the time she graduates! Looking forward to send her younger siblings there too.",0.37176870748299323,,importance,
MindChamps PreSchool @ Woodlands,The signature show for the K2 graduation was truly impressive. It was evident how much passion and effort the teachers invested in the preparation of the show. I am deeply grateful for their dedication in nurturing our child with a champion mindset. Thank you so much!,0.33999999999999997,,signature,
MindChamps PreSchool @ Woodlands,"All of the champs has done a great job. Awesome!! I can see all champs had fun, enjoy & build up their confident level. Good job Teachers!",0.6458333333333334,,champ,Students
MindChamps PreSchool @ Woodlands,"I chose to leave the workforce. Children has to grow in each stage, and as a mother,",0.0,,workforce,
MindChamps PreSchool @ Woodlands,Mindchamps mindspace 's art of learning and continued education on ten value attracted me again. we also signed up for mindspace without hesitation as after school student care center for my child .i believe it will be my another best decision.,0.3,,mindspace,
MindChamps PreSchool @ Woodlands, Top Brand winner in Preschool Education consistently for 5 Years. Unique SMILES curriculum focusing on Sensory Motor Intellectual Linguistic Emotional and Social skills. Professional knowledgeable yet attentive approachable staff and teachers provide timely comprehension learning atmosphere for leaders of future generations. Walking distance to Woodlands Admiral Garden with breezy greenery away from busy cityscapes.,0.19621212121212125,,winner,
MindChamps PreSchool @ Woodlands,The excellence starts from the top which is the Principal and it just flows naturally to her team and staff from the teachers and admins.,0.3,,excellence,Activities and Events
MindChamps PreSchool @ Woodlands,The showcase was well orchestrated. The champs show great confidence and enthusiasm in their performance.,0.8,,showcase,Activities and Events
MindChamps PreSchool @ Woodlands," Great sharing on engaging preschoolers on reading actively. Thanks for sharing the tips. Would love to see more workshops organised in future. Good job organising committee! 👍 …,",0.4678571428571429,,sharing,
MindChamps PreSchool @ Woodlands, Loving and caring tachers!,0.75,,tacher,
MindChamps PreSchool @ Nordcom II,"Sets a high bar for operational quality, hiring and site management.",0.16,,bar,
MindChamps PreSchool @ Yio Chu Kang, They have a well balance of teaching of values and academics. There’s great communication platform between parents and teachers.,0.8,,balance,Educational Management and Organization
MindChamps PreSchool @ Junction 10,She returns home excitedly every day and shares with us the activities and experiences she has gone through in school. Not only has she formed strong friendships with her classmates (us parents have formed great friendships too!),0.45208333333333334,,friendship,Educational Management and Organization
MindChamps PreSchool @ Junction 10,"Thank you Mindchamps J10, for helping the 2 Js grow, learn and most importantly, for making their early school years memorable and cherished!",0.40625,,grow,
MindChamps PreSchool @ Junction 10,"We were worried that it might be too noisy.. so we went to check the traffic condition at several timing, and to our surprise, only peak hours about 5.30-6pm there was an increase of traffic.",0.0,,traffic,
MindChamps PreSchool @ Junction 10,"With the introduction of violin into the music program,",0.0,,introduction,
MindChamps PreSchool @ Junction 10,Kyler discovered his passion for music and fun with violin. He loves it so much that he requested for us to engage a violin teacher for extra lessons.,0.16666666666666666,,violin,Learning and Teaching
MindChamps PreSchool @ Junction 10,"The Covid-19 pandemic has been with us for almost a good 2 years. Whilst many schools could not organize group activities or outdoor field-trips due to the pandemic restrictions,",0.35833333333333334,,pandemic,
MindChamps PreSchool @ Junction 10,MindChamps J10 were able to think out of the box and help to engage the children in different meaningful ways.,0.3333333333333333,,box,
MindChamps PreSchool @ Junction 10,"Apart from a holistic academic structure, the meals are wholesome and the hygiene standard is kept high. These enabled us to work with a peace of mind.",0.05333333333333334,,structure,
MindChamps PreSchool @ Junction 10,Interesting games curated for champs to play during Children’s Day.,0.5,,game,Educational Management and Organization
MindChamps PreSchool @ Junction 10,"I hope we can keep in touch in the future and continue to share our children’s growth and progress. Thank you again and wish you all the best, good health and happiness in your future work.",0.48,,touch,Educational Management and Organization
MindChamps PreSchool @ Buangkok (Serangoon North),"A heartfelt thank you for your dedication, patience, and love in shaping Luca’s early years. Your creativity and nurturing have ignited his curiosity and set him on a path of learning.",0.19999999999999998,,heartfelt,
MindChamps PreSchool @ Buangkok (Serangoon North)," Eleanor has been with the school for a good 6months now and she is loving it! Had just attended MC read and write (Chinese) workshop presented by Ren Laoshi earlier this evening and gained pretty good ideas and knowledge on how we are able to also bond whilst cultivating our kid’s interest / habit in reading. A very well structured workshop. Thank you for the effort, appreciate it very much!",0.3805555555555556,,workshop,Activities and Events
MindChamps PreSchool @ Buangkok (Serangoon North)," MindChamps PreSchool @ Buangkok takes great pride in their operations on a day to day and it is no surprise that its operations and security is run like a well oiled-machine. This is important for us as parents. Our kids have been well groomed patrons at this centre for years and despite the high turnover rate of educators, its gradually stabilizing and reaching at a performance peak. Let's just say you get what you pay for and I am highly grateful to mindchamps buangkok for its staff, educators and principal (not forgetting the buildings facility and bus operators) for all they have done to make the entire experience almost flawless and high quality. We like the personal touch of the place and clean, well maintained levels of sustenance. Kudos!",0.34870370370370374,,operation,Activities and Events
MindChamps PreSchool @ Buangkok (Serangoon North),It is inevitable that there will always be turnover for any childcare though I know MCBKK will try their best to retain and replace. Kids are also more resilient than what most parents think and adapt quickly.,0.4666666666666667,,turnover,Educational Resources and Materials
MindChamps PreSchool @ Buangkok (Serangoon North),Ms Stella and ex-teachers Ms Eileen and Ms Zhang Qian.,0.0,,ex,
MindChamps PreSchool @ Buangkok (Serangoon North),"If not for my overseas assignment and we relocating,",0.0,,assignment,
MindChamps PreSchool @ Buangkok (Serangoon North),"Ren laoshi,",0.0,,ren,
MindChamps PreSchool @ Buangkok (Serangoon North)," I like the exposure given to my kids,",0.0,,exposure,Educational Management and Organization
MindChamps PreSchool @ Temasek Club,Vivien and Kelly. Not forgetting the warm and kind pantry lady whom he calls Cook Aunty who gives him oranges. Everyone has been so supportive and encouraging in the initial tough period of getting him on board and keeping us updated on his progress. Its been a wonderful journey and more good things to come!,0.46076388888888886,,pantry,
MindChamps PreSchool @ Temasek Club,The Center Director Ms. June is very professional and responsive to our enquires. The smooth transition allows us to prepare our daughter mentally for full-day childcare while Ms June handled all the paperwork process backend.,0.08250000000000002,,enquire,
MindChamps PreSchool @ Serangoon,"Kaelen's beautiful artwork at Mindchamps! 😀 Love the effort that the kids and teachers put in for this art showcase! …,",0.8125,,artwork,Learning and Teaching
MindChamps PreSchool @ Serangoon, The movie night was well organized by the school. My kids enjoyed the movie too. A great way to celebrate Children’s Day. Thank you teachers!,0.75,,movie,Learning and Teaching
MindChamps PreSchool @ Serangoon," Dion is very happy, can meet all her friend and the lovely teachers. 🥰🥰🥰🥳🥳🥳 …,",0.75,,dion,
MindChamps PreSchool @ Serangoon, We attended a series of workshops and events organised by the school and they really gave us very insightful tips on what happens in the classrooms and also tips on how to help pur kid at home. Thank you MindChamps Serangoon for all your efforts.,0.2,,series,
MindChamps PreSchool @ Serangoon,Nithya and team has been wonderful in helping my daughter settle into the new school so seamlessly.,0.4121212121212121,,nithya,
MindChamps PreSchool @ Serangoon, Beautiful colours!,1.0,,colour,Learning and Teaching
MindChamps PreSchool @ Serangoon,Fun and great for great loads of fond family memories!,0.7000000000000001,,load,Learning and Teaching
MindChamps PreSchool @ Serangoon, Very good engagement.,0.9099999999999999,,engagement,
MindChamps PreSchool @ Serangoon," Great Teachers and hreat environment for kids to learn and study,",0.8,,hreat,
MindChamps PreSchool @ Toa Payoh,"I find MindChamps Singapore's actions disappointing and unacceptable. But anyway, thanks to their management, this turned out to be a blessing in disguise for us. I'm extremely relieved that my child is not part of this school.",-0.17499999999999996,,action,Activities and Events
MindChamps PreSchool @ Toa Payoh, This year she is in k2 level which mean e starting of spelling and she actually enjoyed n look forward to.She can tell us that even if she can’t spell she can try to sound e first letter. Never give up easily and she really love school so much! We are really happy that she had not just grown in her learning but also in her values!,0.33564814814814814,,e,
MindChamps PreSchool @ Toa Payoh,"Zero Fear mentality, has spurred him into Primary School and so far so good.",0.39999999999999997,,mentality,
MindChamps PreSchool @ Toa Payoh,I will not that wrong two of them! Mindchampers is the best preschool…..,0.1875,,mindchamper,
MindChamps PreSchool @ Toa Payoh," My child has been with MindChamp TPY since PG and I have never regretted the decision. Soon, he will be moving to the next milestone in life and I am very grateful to MindChamp TPY and their responsible, attentive and fun Teachers, for ensuring that he is well-prepared and can progress to his next milestone at ease. MindChamp TPY is the best!",0.3,,milestone,
MindChamps PreSchool @ Toa Payoh, Fantastico effort by Mindchamps TpY to organise such an event for our little one! Bravo!,-0.146484375,,fantastico,
MindChamps PreSchool @ Toa Payoh,"Furthermore we were in waiting list in Mindchamps,",0.0,,waiting,Learning and Teaching
MindChamps PreSchool @ Toa Payoh,"Finally we received a placement and since then he has enjoyed, especially the teachers are very caring.",0.175,,placement,
MindChamps PreSchool @ Toa Payoh," Compared to the old TPY site, the new center location is spacious and well equipment, very good natural lighting for the classrooms.",0.2292727272727273,,site,
MindChamps PreSchool @ Toa Payoh," Despite the inclement weather, the teachers made the event fun! The ice cream was great!",0.6875,,inclement,
MindChamps PreSchool @ Raffles Town Club," It’s a lovely learning joinery with MindChamps,",0.5,,joinery,
MindChamps PreSchool @ Punggol, excursions (Changi Experience Studio),0.0,,excursion,Activities and Events
MindChamps PreSchool @ Punggol,PS: We were impressed by Sheryl's attentiveness to my dad's condition and for taking the initiative to change my parents' seats for the Musical. Also thanks to Principal Veron for offering the parking space within the school. These small gestures that leave the deepest impression are often overlooked.,0.2375,,attentiveness,
MindChamps PreSchool @ Punggol,"I am grateful to the vice principal, 柴老师. She genuinely cares about the well-being of every child. She was no doubt, my kid’s favourite person in school! Her dedication I’ve seen for the past 6 years was truly commendable.",0.125,,vice,
MindChamps PreSchool @ Punggol,"While as with every establishment we cannot expect the quality of every single teacher to be of the highest standard of excellence,",-0.03571428571428571,,establishment,
MindChamps PreSchool @ Punggol,"I do not think this would be possible without the likes of Ms Veron,",0.0,,like,
MindChamps PreSchool @ Punggol,"task. It's amazing to see the teachers greet the kiddos by their name. Nice to see the progress in my daughter, from a shy to confident girl today.",0.30000000000000004,,task,Activities and Events
MindChamps PreSchool @ Punggol,Thank you Ms Jodee and Ms Veron for holding the ‘fort’ when the working mummies are at work.,0.0,,fort,
MindChamps PreSchool @ Punggol,"Ms Elsie, 小雨老师,",0.0,,小雨老师,
MindChamps PreSchool @ Punggol," Dear 曲老师,",0.0,,曲老师,
MindChamps PreSchool @ Punggol,Goal of the workshops is to encourage and equip parents with know-how to achieve consistent learning with Champs outside of school.,0.125,,goal,
MindChamps PreSchool @ Punggol,"Separately, shout out to Ms Nicola, 谢老师,",0.0,,谢老师,
MindChamps PreSchool @ Punggol,"Secondly, we observed that he has developed some good habits. He can return the plates and cups after eating and drinking at home. And when we say wash before having meals, he automatically go to washroom and stand on his stool and open water tap to wash hands. Thanks to school to nurture them be more independent.",0.21428571428571427,,habit,Educational Resources and Materials
MindChamps PreSchool @ Punggol,"Overall, from my personal view,",0.0,,view,Educational Institutions and Facilities
MindChamps PreSchool @ Punggol,"during pickup) are always very astute, sharp and insightful. It only goes",0.19666666666666668,,pickup,
MindChamps PreSchool @ Punggol,"Random but commendable point to note - MC Northshore’s disease/virus control is pretty good. Deep cleaning is done almost after the discovery of a covid case and parents are updated timely on any infectious diseases cases (covid, hfmd, etc).",0.11249999999999999,,disease,
MindChamps PreSchool @ Punggol," I was amazed by the Centre Tour @ Mindchamps MCC. The reception was welcoming coupled with the admin staff' friendly and affable attitude. The Principal was knowledgeable, showing intelligence and strong depth of understanding in children's cognitive development in their formative years.",0.5361111111111111,,reception,
MindChamps PreSchool @ Punggol,"Ms Si Ying, 李老师， Ms Lash,",0.0,,李老师,
MindChamps PreSchool @ Punggol,"Their focus is not only on academic wise, they also build the champs' character, self-esteem, emphasising on mannerism.",0.2333333333333333,,focus,Educational Management and Organization
MindChamps PreSchool @ Punggol, A frustrating ordeal for me to simply have my deposit balance refunded after my son’s withdrawal on 31 Dec 2022. Admin keeps on saying will call us back but no one called and no update. Had to call HQ and again told me to wait for another 7 days.,-0.13333333333333333,,ordeal,
MindChamps Chinese PreSchool @ Thomson,"From these actions, it is clear that the franchise owners of MindChamps Thomson are lacking in management and people skills. Worse, they do not listen to feedback. Principals did not stay more than 6 months, they could not explain the decisions of the franchise owners, and good teachers left very suddenly, in an unnecessarily disruptive manner. We have no confidence in the franchise owners, and believe parents should know about their history before deciding to enrol.",0.08333333333333331,,franchise,
