Comment,Sentiment,Topic_Number,Word,Preschool_Name
"Nice teachers, warm cosy environment. Was recommended by my friend whose girl is in N2 now. I hope the school will create a fun , healthy environment for my N1 girl to grow. Thanks Teacher Casey & Sinyi Lao shi for the dedication in teaching & installing values in every young children. Appreciate Ms Jervis for her patience & leadership in the centre.",0.38333333333333336,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
"Carpe Diem Springs has been a wonderful, positive place for my 3 kids to thrive in. Ms Jervis, all the teachers and staff always have a smile on their face and are so welcoming. Thank you for always trying to find new ways to educate and keep the kids engaged. Highly recommended!",0.3727272727272727,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
"My son has been with Carpe Diem Spring since 18 months old. He is now 6 years old and will be graduating in less than 3 months. It has been an enriching 4.5 years seeing my son grow and develop under the care of CDS. I am very grateful for how his teachers, principal and staff showered him with love, encouragement and patience in his growing years. I am thankful for the constant partnership we have with his class teachers to help him achieve and progress in terms of his academic learning and character building. Sending my son to CDS is one right choice for our family. Thank you Ms Jervis, Sinyi lao shi and teacher Janine. We will miss you.",0.12738095238095237,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
The teachers here are all very attentive and friendly.. My daughter loves attending the classes very much!,0.4066666666666667,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
Been sending our kids to Carpe Diem Springs. There are other childcare centres closer to home but I can feel the concern for the children from the staff here which is the most important thing.,0.25833333333333336,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
"My 3 kids were from Carpe Diem Springs and they love the warm and enthusiastic Teachers, the friendly environment and the opportunity to learn and make friends in an encouraging place!",0.5421875,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
The teachers are very responsive and interact a lot with my kid who refused to speak in the beginning. Now my son can speak 3 words together at the age of 2. Thank you!,0.25,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
My Son Billion loves this school and the Teachers. Dedicated and hard working. Responsive and responsible. Keep up the good work.,0.20277777777777775,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
My boy who is in N1 now has been with the sch since 18 mths+ old. They have interesting curriculum and the principal is always there to answer or resolve issues raised.,0.3,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
Very responsive teachers with love and stable management team to support the children and parents. Strongly recommended .,0.37777777777777777,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
The teachers and staff are sincere and they are patient with regards to your questions and concerns. Keep up the good work!,0.6875,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
"Teacher and school have no patience at all.""",0.0,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Springs Preschool
"""The murals outside this place is amazing.""",0.30000000000000004,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Schoolhouse Pte Ltd (5 Toh Yi Drive)
"""Sent both kids here. Teachers are extremely caring and dedicated, which makes the childcare very homely for the children.""",0.037500000000000006,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem Childcare Resort Pte Ltd
"""It is located at Blk 167 Petir Road.There is a nice children play ground beside it, also a coffee shop beside the play ground.It provides conveniency for residents around the neighbourhood. Dated : 09/06/2017 (Sunday).",0.6,Topic 4,"['carpe', 'locate', 'tevie', 'girl', 'diem', 'skool', 'admin', 'date', 'neighbourhood', 'drive', 'ellie', 'ms', 'pat', 'centre', 'fond', 'yrs', 'elfa', 'blk', 'left', 'park']",Carpe Diem @ Petir
"Turion centre for the young ones.""",0.1,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Petir
"""I'm delighted to express my satisfaction with Carpe Diem, Marine Parade childcare centre. The teachers stand out for their knowledge, care, and attentiveness, creating a nurturing environment for the children. The K2 curriculum's depth surprised me; it occasionally mirrors my daughter's Primary 3 education, ensuring a strong educational foundation. I feel confident that my child is well-prepared for Primary 1, thanks to the comprehensive teaching approach. The frequent excursions and engaging activities provide a well-rounded experience. The Carpe Diem app adds convenience to communication and updates. A notable highlight is that one of the Chinese teachers has been with the centre for many years. Her long-standing commitment brings years of invaluable experience to the centre. Additionally, the Principal, Shannon, impresses with her well-rounded education and leadership. In summary, my experience has been overwhelmingly positive at this childcare centre.",0.2787878787878788,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Parkway Centre Pte Ltd
"We started my baby at 6M for infant care. At the start she fell sick (usual) but once she settled in, she had lots of fun in school. She learn how to climb in school, how to get down from height. The teachers were very attentive and kind. She had lots of sensory play activities and bring back her art activities. and I find their curriculum very interactive. If not for my change in residential place, I would have continued her in the school. One good thing is they really made the timetable work. My baby had no issue following the timetable although she changed school too. Thanks to carpe diem marine parade. We really loved the school and their teachers.",0.1464399092970521,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Parkway Centre Pte Ltd
"Zander's two-year journey at Carpe Diem MP has been delightful and enriching. Each day, he eagerly shared the joy and knowledge gained at school. I'm grateful for the caring teachers, especially Teacher Feeqa and 陈老师, and the cheerful morning check-ins by 杨老师. Special appreciation to the teachers and Ms. Shannon (Centre manager) for organizing memorable events like the Fathers' Day celebration at Marine Parade and the 2023 school graduation. Being part of the Carpe Diem MP family has been a pleasure. Thank you, teachers, and Ms. Shannon. Looking forward to our next meeting. HAPPY NEW YEAR!",0.3777597402597403,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Parkway Centre Pte Ltd
"My girl started K2 in Carpe Diem in July after a terrible time with a nearby preschool that charges more than $1000 monthly. My girl just graduated from Carpe Diem. A BIG thank you to Carpe Diem Parkway for being so supportive and giving my girl a much safer environment, better curriculum and better teachers. 👍🙏👏👏",0.17142857142857143,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Parkway Centre Pte Ltd
"Excellent teachers and staff who deliver a holistic learning program for my children . They have shown great improvement in their attitude towards learning, interaction with others and most importantly , exploring new things and asking questions . Keep up the good work and I would highly recommend.",0.528051948051948,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Parkway Centre Pte Ltd
"My daughter was there for 3 years (PG-N2). We put her in another school because we moved house. With good curriculum, combined with great care from teachers, helps my child to grow. Special shoutout for Tr.Feeqa for being so patient and loving towards my child. Thank you Carpe Diem MP!!",0.6986607142857143,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Parkway Centre Pte Ltd
My infant was with them for 5 months(changed school due to us moving baby to a nearer location one) and the experience overall was good. Caring teachers and can see my baby was kept happy and healthy. Special shoutout to teacher Hui Hui whose care and concern was felt by us when our baby was sick.,0.21683673469387754,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Parkway Centre Pte Ltd
"Amazing teachers with so much passion. Managed by a very hands on with outstanding communication Principal, Shannon . Love the team.",0.4,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Parkway Centre Pte Ltd
"Nice teachers, no regret chosing them~""",0.6,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Parkway Centre Pte Ltd
"""My LO attends this preschool since he was 18 mths. Teachers are caring and always have a positive vibe.",0.22727272727272727,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Jurong Kechil
"Carpe diem child care centre""",0.0,Topic 4,"['carpe', 'locate', 'tevie', 'girl', 'diem', 'skool', 'admin', 'date', 'neighbourhood', 'drive', 'ellie', 'ms', 'pat', 'centre', 'fond', 'yrs', 'elfa', 'blk', 'left', 'park']",Carpe Diem @ Jurong Kechil
"""My 2 sons studied at Carpe Diem @ Hill Top and had fond memories of the place. The school is on top of a hill, with lots of natural breeze, and a huge outdoor green space for other activities. Teachers were very professional and caring. Also 5 stars to the admin Ms Shin Ru, who communicates professionally and clearly over WhatsApp. My son had a bad fall once (not at the school) and had to go to emergency for stitches, and my wife and I were very surprised to receive a thoughtful hamper from the school. With regards to curriculum, the carpe diem curriculum is more academically driven, and my kids learnt much faster here compared to Learning Vision (we switched school later on as we moved house). Fond memories and highly recommended~!",0.13968750000000005,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Hilltop Pte Ltd
"First visited the school in 2020, I loved the outdoor environment so much and I know my kids will love it. Registered both from PG onwards and I would say all the teachers here are so passionate about children. They not only groom them academically but also organized a lot of hands on activities. I can see great improvements in my children.",0.34285714285714286,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Hilltop Pte Ltd
"My son has been under their care for 1 and half year and I am so grateful that the teachers are so caring, close to your child personally and when I saw this, I feel so touched. My son was a firstborn, quiet and closed boy. We rarely speak Chinese at home as well. Now he is so talkative and his Chinese is good ☺️ They updated me for important occasions, so many activities for parents child bonding and I always feel at ease with the teachers. Thank you so much teachers!!",0.17689393939393938,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Hilltop Pte Ltd
Both kids have been attending since PG. Great campus with lots of greenery. Principal and teachers have also been really active with updates throughout the years. Met numerous thoughtful and great teachers.,0.3733333333333334,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Hilltop Pte Ltd
"Wonderful experience for my child and I. The teachers are experienced, dedicated and they put in a lot of effort to ensure that the students are well-taken care of.Not forgetting this place is lovely, bicycle corners, big playground and huge spacious ground.My child loves his time here and it has been an amazing journey with this schook. Miss Joyce and Shin Ru are extremely helpful towards us 😀 I will miss my time with this school too ❤️",0.45357142857142857,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Hilltop Pte Ltd
"A rare preschool with a huge compound of its own and mesmerising greenery. Effective and caring teachers. Kids are well prepared for primary school. Teachers are approachable and friendly, always keep parents well-informed of children’s progress in school. Parent-child bonding activities are very enjoyable.",0.475,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Hilltop Pte Ltd
"Wonderful experience for a child and parent. Lovely environment for learning, fun, memories and many more. I can't remember my childcare days but through my kid's, I had a wonderful time",0.6333333333333333,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Hilltop Pte Ltd
"2 of my kids attended this lovely preschool and they never stop talking about it even when they graduated. the teachers are always so encouraging and patient towards my younger one as he tend to be a introvert. Environment is such a fantastic place to be. Dont think you can find another private cc to such a rustic setting. Their school events are really very special. My eldest had the opportunity to go for a K2 overnight camp at the now defunct Underwater world and it was really memorable for him back then. Then came didi's turn, the school actually organize a 2D1N camp, had a hike to MacRitchie then back in school, teachers set up a campfire with firewood and the dinner gathering with the whole K2 groups of parents. This is how much and how far the teachers will go. They forsake their own rest and go all out for the kids and tell us ""its ok. as long as the kids have fun."" Thank you Carpe Diem @ Hilltop for giving my kids a very special childhood.",0.2199248120300752,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Hilltop Pte Ltd
"The school has a huge campus in a rustic ""kampung"" setting. Vastly different from the usual ""container-like"" preschools out there. Both my daughters are currently attending school here for a couple of months now, and they love going to school! The teachers are so loving and they really go out of their way to make learning fun and interesting for even the youngest kids! Special thanks to Teacher Ji, Lai laoshi, Teacher Fay, Weiwei laoshi, Peiqi laoshi, Teacher Del, Teacher Kieran, Lin Laoshi and so many more who make school such an enjoyable experience for both my girls!",0.3121428571428571,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Hilltop Pte Ltd
"Really love the compound and outdoor play time they have. My lo would play in the playground while waiting for me to pick up. His chinese teacher, who had left the school, was really good. But too bad, he didnt like the teachers in his new class. And started to have a phobia of going school. Wonder why they didnt request to add a pavement from main road to gate. Pretty dangerous for both drivers and pedestrians. At least, put drain covers.",0.015303030303030324,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Hilltop Pte Ltd
"Principal is unprofessional.""",0.0,Topic 4,"['carpe', 'locate', 'tevie', 'girl', 'diem', 'skool', 'admin', 'date', 'neighbourhood', 'drive', 'ellie', 'ms', 'pat', 'centre', 'fond', 'yrs', 'elfa', 'blk', 'left', 'park']",Carpe Diem @ Hilltop Pte Ltd
"""Our kids had a wonderful time during their journey in carpe diem young joy. Tevie joined the school since N1(2020). We appreciate that the teachers assist Tevie in toilet train, stop milk bottle feeding and be more independent in many more aspects. Subsequently, even our 2nd child, Ellie also joined the school since PG(2022). We really appreciate Teacher Jenny the way she handle kids. As she is firm and approachable by kids. During the 2H year of Tevie K2, he have some behaviour issue and Teacher Jenny uses different methods to help Tevie during his melt down in school. Dong Laoshi also teaches both Tevie and Ellie. She is a firm teacher yet handle all children differently. She knows how to manage both our children differently as she truly understands that all child are different. Lastly, Tevie transit to Primary 1 and Ellie transfer to another Carpe diam. We feel that carpe diam curriculum is great whereby it really also prepare Tevie for primary 1 by giving spelling and 听写。""",0.2091787439613527,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Fajar Road
"""This school is not good. I have heard the teachers scolded my child before such as”I say stop crying right! STOP!” Or “I say stop ah” and also they only update the photos every 6 months! While schools like sparkle tots update weekly. I didn’t know better then.. my child didn’t like to go school and always cry before entering. Now he enjoys school at sparkle tots after we made the switch. In addition the homework they expect parents to print out physical photos while at sparkle tots we can simply upload on to the app. I hope parents can be more aware of the “norm” where schools are diligent in providing updates and managing homework. Please reflect on your management. (some teachers are nice though) but I am not sure..",0.12470238095238095,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Bukit Batok Central
The teachers are great with the students.,0.8,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Bukit Batok Central
"Great place with dedicated teachers!""",1.0,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ Bukit Batok Central
"""Both of my children attend Carpe Diem @ Stradia. My eldest graduated last year; he joined in 2021 and started his Kindergarten at Carpe Diem. The teachers made the transition very smooth for him, and he enjoyed school mostly because of the teachers and his friends. My youngest started at Carpe Diem when she was 3 months old. I never had a big issue with her well-being in school, as she enjoys it. She's now starting her nursery at Carpe Diem. Besides the caring teachers, the center is very clean and provides a nice learning environment.",0.25966666666666666,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ 78 Yio Chu Kang
Both my boys attended the preschool for about 3 years. The Teachers and Principal is nice and caring. One of my boy required occupational support from a special needs school and the teachers have to visit the school once a week to shadow my boy in the preschool. The teachers and principal here is very supportive and accommodating especially Teacher Ching. She always make an effort to teach my boy does thing independently and she would pay extra attention on him when she conduct lesson.,0.26785714285714285,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ 78 Yio Chu Kang
"Though my daughter’s stay at the infant care was a short 2 months, the overall experience was very positive. 1. Healthy teachers to infant ratio 2. Teachers were attentive to my daughter’s need. 3. The daily schedule and updates were prompt and well presented via an app. If not for the long distance I would have continue to remain with the Centre. I shifted to another branch nearer to my house.",0.1636363636363636,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ 78 Yio Chu Kang
"Both my kids have attended Carpe Diem @ Stradia since infant care. They have been showered with abundance of care and love by all the teachers and caregivers day in day out. They have also been nurtured and groomed into happy, well-mannered and free-spirited children. It is never an issue sending them to school everyday and picking them up in high spirits. Huge kudos to every staff and member at Carpe Diem for taking such good care of our kids, constantly hearing parents' feedbacks and improving the environment all for the good of our kids and providing us parents with great ease. Well done Carpe Diem @ Stradia!",0.406,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ 78 Yio Chu Kang
"All three of my kids attended Carpe Diem @ Stradia and I have seen so much progression with regards to their communication skills, attitudes and also personal skills. The teachers are very kind and motivating and I really value the commitment they have to ensure our children are enriched with values and interpersonal skills. Thank you so much Carpe Diem @ Stradia!",0.286,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ 78 Yio Chu Kang
My son has been attending carpe diem from infant care till K2. Lots of fond memories of teachers and friends. Everyone is warm and nurturing .,0.6,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ 78 Yio Chu Kang
"Nice, Clean and Cozy place for your little ones. Patient, helpful and very caring teachers and principal. My kid enjoyed 6 years here.""",0.21319444444444446,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ 78 Yio Chu Kang
"""Good teachers 👍 ",0.7,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ 2 Ang Mo Kio Drive
"Good teachers and amenities""",0.7,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Carpe Diem @ 2 Ang Mo Kio Drive
"""My son was at Camelot on River Valley for one year. He started when he was 16 months and we only took him out because we moved house. He loved the school. It really has a family feel and is a simple neighbourhood nursery where everyone knows everyone and the kids get to feel safe and loved. I wanted a place where my son could play and enjoy his childhood and not worry about academia or a strict curriculum that didn’t accommodate for the different children. The weekly excursions along the river to watch the boats and otters were a particular favourite. Special mention to Teacher Hani who is a fabulous teacher. So nurturing and whom my son adores. It was very special to find a teacher who I felt really cared about the well-being of my son and I only wish we could have her at his new school!",0.28390331890331894,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"Choosing a school for my son was a big decision, and I couldn't be happier with our choice. Camlot River Valley school has exceeded all my expectations. The nurturing environment, dedicated teachers like Ms Hani, Ms Rehana and other teachers have fostered his growth. The school's emphasis on play-based learning which has been helpful in his creativity. Thank you, Camlot River Valley school and teachers, for making his early years so enriching and enjoyable.",0.11875,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"Camelot provides an excellent, caring, warm and engaging environment for all infant/ toddler and children. The only reason I could start work within 3 months of my delivery is because we found them. My daughter has been going to Camelot Rivervalley since she was 5 months and she loves it. Hani Miss has been our saviour and our child’s favourite. She is very warm and passionately takes care of every child’s needs. I have recommended many of my friends to their pre-school and everyone had a pleasant experience. Thanks to Mel, for keeping the standard of care and education so high for the infants/ children.",0.3930303030303031,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"When we first moved to Singapore, we started our three boys at Camelot temporarily while we found somewhere more permanent to live. The teachers were so caring, welcoming & the standards were honestly exceptional, extremely comforting when you first move to a new country. Little things like sending home artwork, on quality paper & writing a description about their activities were just one of the small touches we enjoyed. The app is very informative & there is a fantastic sharing of photos each day, which gave me confidence they were happy. We moved from a top rated nursery in London & were still really impressed with the standards here. There is a family vibe to the school & a real mix of children from different backgrounds, our boys learnt so many new things from religions, race & around the world, even songs about foods & healthy eating. How can we ever forget “Roti platter, sticky rice!” I found the management compassionate, really supportive & considerate about days & holidays etc. They were happy to make changes to certain days of care during our settling in period & made our lives much easier during a difficult few months. Initially we put the children in for temporary care but we extended their stay to full time & found it very hard to leave, in the end it was sadly abit too far for us to travel to and from each day. However we are still in contact with the wonderful teachers Ms Hani & Ms Fiza who were so caring & professional throughout. I couldn’t recommend Camelot highly enough. We have very fond memories here & our boys still talk about their teachers, we are nothing but grateful to them for helping our boys get off to a fantastic start in Singapore. I can say with certainty you’ll have no regrets sending your child to this school.",0.23171288171288174,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
Mel and her team of teachers at Camelot were very patient and nurturing towards our son . The school offered very interesting activities both indoors and outdoors . Communication flow with the teachers was also great so we received regular updates on our child’s progress at school.,0.41250000000000003,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
