Comment,Sentiment,Topic_Number,Word,Preschool_Name
"Very good prepared event, excellent experience! Well done",0.955,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
"My child has been with MindChamp TPY since PG and I have never regretted the decision. Soon, he will be moving to the next milestone in life and I am very grateful to MindChamp TPY and their responsible, attentive and fun Teachers, for ensuring that he is well-prepared and can progress to his next milestone at ease. MindChamp TPY is the best!",0.3,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
Both my sons attend Mindchamps Preschool in Toa Payoh since PG. The elder one is graduating this year. Both enjoy the school activities and I can see the growth progression in both boys since they started there. Thank you MCs for taking care of them.,0.4,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Toa Payoh
My daughter looks forward to going to school everyday ever since we enrolled her in Mindchamps Toa Payoh. The school’s curriculum is rather holistic and we are happy to see her enjoying all her lessons!,0.4083333333333334,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
"My daughter has been here for 2 years and enjoys the curriculum. Especially with the move to their current premise, it is big and have Mindscape that she looks forward to every week.",0.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
"MindChamps Toa Payoh has been a warm, happy and fun place for my daughter Isabella in K2C since she joined from K1, with very professional and responsible teachers coaching them academical knowledge (focus on both English and Chinese), musical sense, physical development, gourmet (kid's favourite) practice, and many more. In today's MindChampsFest, my daughter wrote on a note that she loves MC and wants to never leave it lol. Special appreciation goes to Jiang Laoshi and Mr. Sajit for doing an excellent job taking care of K2C and earning children's love and parents' trust!",0.37575892857142856,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
My Niece Laura really love school. She always tell me she look forward to school. She love all her friends and teachers. She really enjoy herself in school.,0.4666666666666666,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Toa Payoh
"It has been a year of great learning for Elaine, and truly appreciate the team of dedicated and patient teachers at Mindchamps Toa Payoh! Merry Xmas and wishing all staff a good 2023 ahead!",0.9375,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
"Thank you Miss Charm, ma lai shi and other staffs for taking care of Yuchen.",-0.125,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Toa Payoh
"A wonderful school for our child to learn, play and grow.",1.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
"My Son hates going to school and we have changed to 3 different schools but in vain, Furthermore we were in waiting list in Mindchamps, Finally we received a placement and since then he has enjoyed, especially the teachers are very caring.",0.13999999999999999,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Toa Payoh
The event today is a good bonding between kids and parents. The disappointment is the weather. Hope next time will be a sunny day!,0.033333333333333326,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Toa Payoh
Great work. Thanks for the effort and looking after our kid.,0.5,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
"Our upcoming P4 joined Thinking Cap Workshop at MindChamps PreSchool @ Toa Payoh last November 18 & 20. Our daughter had a fruitful day because of engaging activities that develops self-directed learning skills through creative problem-solving and divergent thinking skills. It was so effective that at a very young age she now knows how to set her priorities, things on what to do first. It was also a part of this two-day activity of becoming aware of the principle of time management in achieving their goals. We vouch MindChamps because of their effectiveness.",0.3225,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
Fantastico effort by Mindchamps TpY to organise such an event for our little one! Bravo!,-0.146484375,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
Family Day 2023 was very well executed and loads of fun for the whole family! We thoroughly enjoyed ourselves.,0.3125,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
Great! Good event although bought rain caused some disruption. Great atmosphere did up by the teachers and school.,0.8333333333333334,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Toa Payoh
Great school where the kids are well taken care of,0.8,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Toa Payoh
Very fun event for the kids. Thank you,0.39,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
Movie night was great!! The champs enjoyed it so much,0.5666666666666667,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
The activities were engaging and fun! My daughter had fun playing with her friends!,0.3833333333333333,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
"Compared to the old TPY site, the new center location is spacious and well equipment, very good natural lighting for the classrooms.",0.2292727272727273,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
"Despite the inclement weather, the teachers made the event fun! The ice cream was great!",0.6875,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Toa Payoh
One of the best pre-schools in Singapore! My kid has thoroughly enjoyed herself here!,0.8125,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
The environment is very conducive for my children’s development and the curriculum works well for preparing the kids for Primary School,0.30000000000000004,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
"My daughter has been to three childcare centres, both local and overseas. Mindchamps Toa Payoh is by far the best!",0.3666666666666667,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
Have a wonderful time with my kids on the tour around the world. Very well received by the parents and kids.,0.6,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Toa Payoh
Great staff members at this convenient location. The big indoor play area being the highlight of the preschool.,0.4,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
I am really appreciate the amazing school and lovely teachers for their education and help to my daughter.,0.43333333333333335,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
Excellent school with great teachers.,0.9,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
Very great Family Day!,1.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
Mindchamps is a great place where my son enjoys school and loves his teachers!,1.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Toa Payoh
"Family day was fun and let’s parent n kids have good bonding""",0.5,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Toa Payoh
"""Great event organised by school. It provided us a joyful night at the cinema. It is a wonderful time together with his fellow classmates and schoolmates. Hope to join more similar events. Thanks teachers and school for the arrangement and coordinating to make it happened smoothly! Much appreciated.",0.45,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Good environment for kids to learn. Thank you to all the teachers that helped my kids to adapt well in school routine. The school is also open house to showcase the kids artwork which allow parents to be able to know what the kids doing in school,0.39999999999999997,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
The Paw Patrol Movie Night was fantastic and the kids totally loved it! Kudos to all the teachers and training staff for organising this and making it a successful event! What a memorable Children’s Day!,0.709375,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"Did my practicum with MindChamps @ Serangoon and I truly enjoyed my practicum there. The environment is clean, conducive for the champs. The teachers are very loving, patient and goes an extra mile to look after the champs. I feel the warmth and friendliness when I was there. I have learnt so much from my mentor teacher assigned. The other teachers from other classes were super helpful when they knew I was the practicum student there. Special thanks to everyone and I honestly feel that MindChamps is somewhere children can learn. Teachers there put in alot of effort to plan lessons for the little champs. Strongly encourage to enroll into MindChamps / MindChamps Serangoon.",0.25638278388278385,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Kaelen's beautiful artwork at Mindchamps! 😀 Love the effort that the kids and teachers put in for this art showcase! ,0.8125,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"Transferred my daughter to Mindchamps this year and it’s the best decision I’ve made. Dedicated teachers and staff, who are always warm welcoming. I love that the school has a full day curriculum keeping them occupied throughout.",0.6125,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Beautiful art work facilitated by teachers Ms Mel and shiyu 老师. Well done leia!,1.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"I am incredibly grateful for the wonderful journey that Greyson had at MindChamps Preschool from N1 to K2. A heartfelt thank you to the dedicated teachers, especially Ms. Saras and Yingna Laoshi, for their exceptional care and guidance. Greyson's growth and joy in learning are a testament to the nurturing environment provided by all the teachers at MindChamps. Moreover, Greyson has experienced a seamless transition to Primary One, thanks to the strong foundation laid by MindChamps Preschool. He is thoroughly enjoying school and learning, and we attribute this to the excellent preparation he received. We look forward to future visits and with Greyson to express our gratitude for the team. Thank you for being an integral part of Greyson's educational journey and making it a truly memorable one!",0.4796875,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
My daughter loves to go school and managed to do her own art work!,0.75,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Outstanding performance by the champs which will not be possible without the efforts of the great teachers. Many thanks to the teachers and school staffs in nurturing the champs and making this possible.,0.3333333333333333,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"Ms Chelsea and Jiaxuan Lao Shi are extremely passionate about their jobs and they take great care of the kids in class. They take pride in what they do and are very patient with the children. They adopt different creative and fun approaches to make classroom learning interesting and interactive, which helps makes learning more exciting and enticing for preschool kids. The two teachers always give very timely and regular updates on the kids’ progress. If that is not enough, they also provide very constructive feedback to help the children improve. They offer plenty of encouragement to help build the children’s confidence too. Ms Chelsea and Jiaxuan Lao Shi work very well as a team and has helped my son a lot in his learning journey. As the saying goes, teamwork makes the dream works! They are truly gems of the school and I can’t show my appreciation and gratitude enough to the two teachers.",0.24666666666666667,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
The movie night was well organized by the school. My kids enjoyed the movie too. A great way to celebrate Children’s Day. Thank you teachers!,0.75,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"I’m the Parent Engagement team member from HQ and stationed myself most of the time in this centre. The atmosphere of this centre is amazing and makes me feel homely. I’ve observed the interactions between the teachers and the champs, the teachers really place a lot of efforts to support the champs not only during the lessons but also their routine care. The principal Ms Deanna is very hands on, she will also make her time out to the classroom to ensure the champs are adapting well especially for the new champs. Thank you Ms Deanna, Ms Patricia, the teachers and aunties for this wonderful experience!",0.32954545454545453,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"Dion is very happy, can meet all her friend and the lovely teachers. 🥰🥰🥰🥳🥳🥳 ",0.75,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Teachers and staffs brought a lot of energy and love to the kids. Can feel how they tried to make the whole event fun for the kids even if it is a movie event. Thank you!,0.35833333333333334,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Nice exhibition that will showcase students artwork!,0.75,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Nice event organized by the school to showcase the artworks,0.6,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
beautiful & creative art pieces using a myriad of materials!,0.7375,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Very well organised event. The kids had a wonderful time! Thank you Teachers!,0.6,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Awesome fun at their year end art showcase,0.65,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"My 2 children and i had fun at the Family Day event. The games were fun and age appropriate, and the event was well organised. Kudos to the teachers for a job well done!",0.4083333333333334,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"My daughters enjoyed the movie, meeting their friends & getting the Paw Patrol balloon as a souvenir on the way out.",0.5,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
We attended a series of workshops and events organised by the school and they really gave us very insightful tips on what happens in the classrooms and also tips on how to help pur kid at home. Thank you MindChamps Serangoon for all your efforts.,0.2,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
It's such a great experience for Elvis as it's his first time watching a movie in the cinema! He don't want to leave the cinema after the movie.,0.37083333333333335,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
The teachers and staff are always so warm and cheerful when welcoming the champs to the school. Special thanks to Ms Saras and Yingna laoshi for being ever-so positive and creative in engaging every champ in their class. We know our child is safe in their hands.,0.39805194805194805,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Great day in school today with mindchamps nurturing creativity,0.8,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"Thank you Ms Chelsea and Jia Xuan laoshi for helping my daughter to open up, being ever so patient with her and giving us constant updates about her learning in class. I really love the admin staff who are always so energetic and warm in greeting the kids and remembering their names. I can see the growth in my daughter ever since she attended school :)",0.35000000000000003,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"Such a happy and wonderful place for the kids to learn and play! Teachers and the Mindchamps team are extremely warm, friendly, patient and nurturing. They empower the kids and help them develop a sense of responsibility and ownership. Special thanks to Teacher Saras and YingNa LaoShi for being such wonderful mentors to Charlotte! And thanks to all Mindchamps teachers and staff for creating such a conducive and positive learning environment for the kids. Love you all!💝🥳🌹",0.4045704295704296,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Teachers and support staff are very dedicated and enthusiastic about preschool education. My daughter enjoys going to school for learning and fun. Place is kept clean and is conducive for children to learn.,0.3666666666666667,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
enjoyed their art showcase!,0.625,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"My daughter has been with MindChamps since last year March. The reason why we choose MindChamps at NTP is because of the lively environment that they gave us during the visiting. We were pretty worried that our girl couldn’t get use to the school and teachers but she settled in pretty fast and enjoy herself very much in school. Everyday we would see her skipping and singing during check ins and check out..😂 thank you MindChamps NTP staff and teachers for taking good care of my girl, Vera. ❤️🙏🏻👍🏻",0.2218181818181818,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
"Mindchamp Serangoon is a truly wonderful school! The education environment is kind and caring, nurturing the full potential of each child. The staff is absolutely fantastic, from the friendliest admin staff I've ever encountered, to the passionate and enthusiastic teachers ms Mel and Liu Lao shi . My younger son has just started and the transition has been a breeze. He already loves school! I highly recommend this school for those seeking excellent education in a nurturing and caring environment.",0.406,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
My son started playgroup in May 2022 and have now progressed to N1. To date the teachers are great and have shown patience to teach and care for the children. Special thanks to Xiao Fen lao shi and Ms Gladys! ☺️,0.4690476190476191,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Great art showcase by the Champs!,1.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Thanks teachers for all the hard work put in to make the movie night a successful one! Thumbs up!,0.30277777777777776,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Good,0.7,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Good work from the teachers to organise this art exhibition!,0.875,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
very good,0.9099999999999999,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
"My daughter enjoys the movie night, thanks very much to teachers!",0.2625,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Good session on the teaching materials and methods. Thanks.,0.44999999999999996,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
